frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms
131,4367,1,0.6821820219047368,85.21647003008421,,39.22927407895411,,135.99971449561588,,-25.22241346942316,0.010070519832436875,-0.013135253981546543,0.5648068734801788,0.5300440148362296,0.4010295019818401,-0.11538736289930168,,,0.014750270483830756,85.21647003008421,39.22927407895411,39.22927407895411,0.6810301369329514,,0.3790578927395081,,,,0.008488249244041996,,0.0041225020089254525,135.99971449561588,135.99971449561588,-0.19818776820113346,,rowing,catch,1,,,,,,,catch,catch,7,,,,,,,,,,,,medium,rowing_default,,,,,1,135.99971449561588,134
132,4400,1,0.6831941273994744,81.35980922640037,,37.73050279144587,,136.27771500338696,,-25.33773387187686,0.008489519630106551,-0.013143167964097644,0.5531826103939778,0.5303430413315652,0.40058788828048314,-0.11592433819384283,,,0.01779142845652061,81.35980922640037,37.73050279144587,37.73050279144587,0.6813567554636735,,0.3793293271994567,,,,0.007203680519555897,,0.004373782973206274,136.27771500338696,136.27771500338696,-0.19691943386747604,,rowing,catch,1,,,,,,,catch,catch,8,,,,,,,,,,,,medium,rowing_default,,,,,1,136.27771500338696,167
133,4433,1,0.6831202814355493,78.66320719775703,,36.41219523703,,136.03070950511366,,-25.554612881943044,0.007206956598178755,-0.013183522066698547,0.5420590205447363,0.5304512743155041,0.4002184054558471,-0.11704357692331296,,,0.020888838179985898,78.66320719775703,36.41219523703,36.41219523703,0.6813690549036389,,0.3795334937273693,,,,0.005879673286801534,,0.006959969088519695,136.03070950511366,136.03070950511366,-0.19498722358539522,,rowing,catch,1,,,,,,,catch,catch,9,,,,,,,,,,,,medium,rowing_default,,,,,1,136.03070950511366,200
134,4467,1,0.683479679748416,76.13331853406594,,35.31470685926833,,136.1064187561346,,-25.760142119233183,0.006130624008805572,-0.013337479499672686,0.5311147958191058,0.5304069970271987,0.3997657118057073,-0.1187170571417967,,,0.023686799125289905,76.13331853406594,35.31470685926833,35.31470685926833,0.6811209129130106,,0.3796930811413867,,,,0.004658465102419295,,0.008834755470027683,136.1064187561346,136.1064187561346,-0.19244482638406638,,rowing,catch,1,,,,,,,catch,catch,10,,,,,,,,,,,,medium,rowing_default,,,,,1,136.1064187561346,234
135,4500,1,0.6851927561219782,73.72163505843147,,34.33514363515136,,135.81801753825403,,-25.93451248278294,0.005290223512625652,-0.013402510312712185,0.5208300324716862,0.5303481896363671,0.39929273353753464,-0.12115119836701738,,,0.02602228338447362,73.72163505843147,34.33514363515136,34.33514363515136,0.6808873818380672,,0.37980899743466706,,,,0.0034724702493217773,,0.010127849363851858,135.81801753825403,135.81801753825403,-0.18927355294905165,,rowing,catch,1,,,,,,,catch,catch,11,,,,,,,,,,,,medium,rowing_default,,,,,1,135.81801753825403,267
136,4533,1,0.6863975885789841,71.59385882928828,,33.546544969394766,,135.93430689506232,,-26.06921959449283,0.004599919137060793,-0.013355898506284304,0.5114158211020856,0.530225127600555,0.3978688054719697,-0.12457371523623577,,,0.028877090668443427,71.59385882928828,33.546544969394766,33.546544969394766,0.6805490469896888,,0.37990120821142104,,,,0.002722687485948805,,0.010952170617926494,135.93430689506232,135.93430689506232,-0.18505203236370443,,rowing,catch,1,,,,,,,catch,catch,12,,,,,,,,,,,,medium,rowing_default,,,,,1,135.93430689506232,300
137,4567,1,0.6883599506691098,69.6063855115738,,32.96542957306371,,136.03683913113403,,-26.215755554157553,0.004006404904137739,-0.013193945078013147,0.5024024542640098,0.5300587244313224,0.3965027517780152,-0.12879391942758553,,,0.030911547214283425,69.6063855115738,32.96542957306371,32.96542957306371,0.6801101931985437,,0.38000725566410115,,,,0.00246052667252814,,0.011849487912523063,136.03683913113403,136.03683913113403,-0.1799091930979325,,rowing,catch,1,,,,,,,catch,catch,13,,,,,,,,,,,,medium,rowing_default,,,,,1,136.03683913113403,334
138,4600,1,0.6887296827044338,67.67329690615877,,32.538705885949156,,136.25302734235134,,-26.291429017091293,0.0035745694937152424,-0.013147829035314846,0.4948191423382528,0.5296549560883721,0.395628230683545,-0.13274754744216077,,,0.03228063765100289,67.67329690615877,32.538705885949156,32.538705885949156,0.6794534309439539,,0.37985648123279037,,,,0.0021088957501289142,,0.012352242972817718,136.25302734235134,136.25302734235134,-0.17521060153351778,,rowing,catch,1,,,,,,,catch,catch,14,,,,,,,,,,,,medium,rowing_default,,,,,1,136.25302734235134,367
139,4633,1,0.6893928209319711,65.84252755200264,,32.15900747687573,,136.4441055121547,,-26.337920774834657,0.003411402007568909,-0.013129183650837824,0.48830174428435363,0.5291917100691627,0.3944377202088926,-0.1379811056629167,,,0.03297003749470381,65.84252755200264,32.15900747687573,32.15900747687573,0.6788741932214704,,0.3795092269168548,,,,0.0016986105964308476,,0.012661801599280936,136.4441055121547,136.4441055121547,-0.16965415347090224,,rowing,catch,1,,,,,,,catch,catch,15,,,,,,,,,,,,medium,rowing_default,,,,,1,136.4441055121547,400
140,4667,1,0.6904676931444556,65.07312128009849,,32.36681813187131,,135.99937658619618,,-26.364816585696683,0.0034933029877209807,-0.013154496656655287,0.4829937174675581,0.5285320378111267,0.3937573748996947,-0.14408335686449658,,,0.033241389495081465,65.07312128009849,32.36681813187131,32.36681813187131,0.6782063980794052,,0.3788576775428481,,,,0.0013609805077717805,,0.012865328943025767,135.99937658619618,135.99937658619618,-0.1635892634942487,,rowing,catch,1,,,,,,,catch,catch,16,,,,,,,,,,,,medium,rowing_default,,,,,1,135.99937658619618,434
141,4700,1,0.6908434976357967,64.53654031639147,,32.35101925057585,,135.77760745290328,,-26.42376067768801,0.0035500127590082004,-0.013319773785831969,0.47909145801479414,0.5276527347595308,0.3926553649279109,-0.1496815385907899,,,0.034505656099170105,64.53654031639147,32.35101925057585,32.35101925057585,0.6773382035204899,,0.3779672659985716,,,,0.0009380183690675,,0.013065018748324279,135.77760745290328,135.77760745290328,-0.1581242922035485,,rowing,catch,1,,,,,,,catch,catch,17,,,,,,,,,,,,medium,rowing_default,,,,,1,135.77760745290328,467
142,4733,1,0.6903236240614206,64.11515297754832,,32.22086795975355,,135.64868496761912,,-26.49636342578356,0.0037417126456382606,-0.013526206063376452,0.4764073612881106,0.526739907717523,0.39213970030146267,-0.15516829986818326,,,0.03532339220585556,64.11515297754832,32.22086795975355,32.22086795975355,0.6765042925724998,,0.3769755228625461,,,,0.0007316977345968191,,0.013210179789906459,135.64868496761912,135.64868496761912,-0.15299442919627773,,rowing,catch,1,,,,,,,catch,catch,18,,,,,,,,,,,,medium,rowing_default,,,,,1,135.64868496761912,500
143,4767,1,0.6901617820840329,63.37834019365291,,31.578117277199155,,135.7006117116938,,-26.530993408706056,0.0036594263561570135,-0.013796093889973554,0.47449386249078823,0.5256129906341297,0.3923469412429363,-0.15928876867131198,,,0.03569235047816319,63.37834019365291,31.578117277199155,31.578117277199155,0.6756548468935595,,0.3755711343747,,,,0.0005135236907055049,,0.01272149401637306,135.7006117116938,135.7006117116938,-0.14952270397061276,,rowing,catch,1,,,,,,,catch,catch,19,,,,,,,,,,,,medium,rowing_default,,,,,1,135.7006117116938,534
144,4800,1,0.6898230577353388,63.1219428888235,,31.29990169395645,,135.9842546105213,,-26.424643819051443,0.0036887729792571314,-0.013942112309726988,0.4743787465195218,0.5242971517986772,0.3933001177062246,-0.16247958031561405,,,0.03547688514537862,63.1219428888235,31.29990169395645,31.29990169395645,0.6747002949527683,,0.37389400864458605,,,,0.0006737761313323505,,0.012295289011894191,135.9842546105213,135.9842546105213,-0.1471421486370602,,rowing,catch,1,,,,,,,catch,catch,20,,,,,,,,,,,,medium,rowing_default,,,,,1,135.9842546105213,567
145,4833,1,0.6907718812581152,62.82034498604674,,30.665743485558682,,136.04782752785576,,-26.130820011619626,0.004270841099623655,-0.013818203475617146,0.4770214796157319,0.5229664976669259,0.3950333118873653,-0.16465527928037865,,,0.03448580330628718,62.82034498604674,30.665743485558682,30.665743485558682,0.6737070028718233,,0.3722259924620285,,,,0.001436752057470241,,0.011848845197267073,136.04782752785576,136.04782752785576,-0.1458702534170365,,rowing,catch,1,,,,,,,catch,catch,21,,,,,,,,,,,,medium,rowing_default,,,,,1,136.04782752785576,600
146,4867,1,0.6916072361636907,62.590046810555165,,30.219157347593192,,135.8523811337276,,-25.78861376278064,0.00492594942261513,-0.013653406832937184,0.48007515705448117,0.5218406347818024,0.3972328326705595,-0.1663908059574452,,,0.033978569729929776,62.590046810555165,30.219157347593192,30.219157347593192,0.672907271778254,,0.3707739977853507,,,,0.0016262694967620725,,0.010929832631961758,135.8523811337276,135.8523811337276,-0.1450321461632344,,rowing,catch,1,,,,,,,catch,catch,22,,,,,,,,,,,,medium,rowing_default,,,,,1,135.8523811337276,634
147,4900,1,0.6919580209068954,63.855164218544914,,31.06740223596562,,135.27536848362,,-24.907349979089144,0.005501132973834824,-0.013320789617179037,0.48712282122429573,0.5208377105154703,0.4002233994434307,-0.1676777908523313,,,0.03216690969948821,63.855164218544914,31.06740223596562,31.06740223596562,0.6723691611515393,,0.36930625987940147,,,,0.002046620918090127,,0.01011192642336214,135.27536848362,135.27536848362,-0.1447960717153136,,rowing,catch,1,,,,,,,catch,catch,23,,,,,,,,,,,,medium,rowing_default,,,,,1,135.27536848362,667
148,4933,1,0.6906812968663871,65.83210305969898,,32.62616328960056,,136.21215429903643,,-23.848862873016202,0.006008125044842036,-0.012938197374414154,0.49671470264338113,0.520073947487571,0.4030209886541224,-0.16857884831978143,,,0.02986308603488401,65.83210305969898,32.62616328960056,32.62616328960056,0.6720328651295623,,0.3681150298455796,,,,0.0035554155985903758,,0.009003301980033311,136.21215429903643,136.21215429903643,-0.14481214817382937,,rowing,catch,1,,,,,,,catch,catch,24,,,,,,,,,,,,medium,rowing_default,,,,,1,136.21215429903643,700
149,4967,1,0.6894687877502292,68.91025137812152,,34.883888247081785,,136.8103238568112,,-22.66073063011889,0.006284866983466287,-0.012642987524670864,0.5083427882931939,0.5193791327759121,0.4057277438123573,-0.16931473253758986,,,0.02817002084629983,68.91025137812152,34.883888247081785,34.883888247081785,0.6718085938838134,,0.36694967166801085,,,,0.004808537673821185,,0.008825420359159099,136.8103238568112,136.8103238568112,-0.14500811693228127,,rowing,catch,1,,,,,,,catch,catch,25,,,,,,,,,,,,medium,rowing_default,,,,,1,136.8103238568112,734
150,5000,1,0.6883148343767971,72.04149837262845,,37.13145859860155,,138.3069845395522,,-21.42766680793685,0.006164876842093672,-0.012827919975929466,0.5213492138283888,0.5188481566043625,0.4081842390382336,-0.17026969912219037,,,0.0265227591336757,72.04149837262845,37.13145859860155,37.13145859860155,0.6718471466537619,,0.365849166554963,,,,0.006215829120353192,,0.008357144445999661,138.3069845395522,138.3069845395522,-0.14522467938562006,,rowing,catch,1,,,,,,,catch,catch,26,,,,,,,,,,,,medium,rowing_default,,,,,1,138.3069845395522,767
151,5033,1,0.6876729903742671,75.35000283151867,,39.780918959989464,,139.30223757348685,,-19.819869070193608,0.0065214752529038035,-0.01336177232459058,0.5353738394476952,0.5184062629500739,0.41085401271438093,-0.1718414648268298,,,0.025906985709882622,75.35000283151867,39.780918959989464,39.780918959989464,0.6720598268652945,,0.3647526990348532,,,,0.008582934309348585,,0.007829096053088744,139.30223757348685,139.30223757348685,-0.14540728679235876,,rowing,catch,1,,,,,,,catch,catch,27,,,,,,,,,,,,medium,rowing_default,,,,,1,139.30223757348685,800
152,5067,1,0.69052235619165,78.74010419081019,,42.13207574668889,,139.51662267559587,,-18.086845387550927,0.007157455330051264,-0.01422715687429818,0.5509596485541329,0.5178968592113955,0.4139531315830664,-0.17386272650577478,,,0.024783171569335155,78.74010419081019,42.13207574668889,42.13207574668889,0.6721009858864546,,0.3636927325363364,,,,0.010996367134588321,,0.0072499051756741055,139.51662267559587,139.51662267559587,-0.14523783294651824,,rowing,catch,1,,,,,,,catch,catch,28,,,,,,,,,,,,medium,rowing_default,,,,,1,139.51662267559587,834
153,5100,1,0.6928968166466802,82.39163925352513,,44.90118626541058,,139.49330859586027,,-16.201657919262335,0.008204757804278135,-0.015841585085000658,0.5670306197735797,0.5168805810015488,0.41725607306937224,-0.1762911692736466,,,0.024374227273392862,82.39163925352513,44.90118626541058,44.90118626541058,0.6714892795622996,,0.36227188244079805,,,,0.012295651082588694,,0.006769579873500495,139.49330859586027,139.49330859586027,-0.14494939929249437,,rowing,catch,1,,,,,,,catch,catch,29,,,,,,,,,,,,medium,rowing_default,,,,,1,139.49330859586027,867
154,5133,1,0.696333926403895,86.67918155796987,,47.78432680563673,,138.58861565795524,,-14.129999284575128,0.009574822069083666,-0.01715991599812387,0.5842796598691238,0.5158849409546178,0.4208962801021054,-0.17892032348409076,,,0.023321708358709663,86.67918155796987,47.78432680563673,47.78432680563673,0.6710082382603254,,0.36076164364891006,,,,0.013341368953928288,,0.0062255233071235785,138.58861565795524,138.58861565795524,-0.14469364016092834,,rowing,catch,1,,,,,,,catch,catch,30,,,,,,,,,,,,medium,rowing_default,,,,,1,138.58861565795524,900
155,5167,1,0.6989750349894166,91.17542199621273,,50.892575898450126,,136.7073186267037,,-11.96036902448076,0.01077586859292689,-0.018839606066169662,0.6027507121117266,0.514368853488508,0.4252534105768032,-0.1823182832805348,,,0.02235489166837174,91.17542199621273,50.892575898450126,50.892575898450126,0.670237934982035,,0.35849977199498106,,,,0.013943937298550434,,0.005775214855165546,136.7073186267037,136.7073186267037,-0.14422761703606743,,rowing,catch,1,,,,,,,catch,catch,31,,,,,,,,,,,,medium,rowing_default,,,,,1,136.7073186267037,934
156,5200,1,0.699945132015273,95.69443692564494,,54.66755169068782,,134.5967399224417,,-9.655839679710027,0.011730856762003023,-0.02045583493046369,0.6207306565585703,0.512803591067378,0.4297256924679585,-0.1853538688137118,,,0.021503689078480385,95.69443692564494,54.66755169068782,54.66755169068782,0.6694269269872247,,0.35618025514753127,,,,0.015037026868611948,,0.005347062507952459,134.5967399224417,134.5967399224417,-0.1439861488722151,,rowing,catch,1,,,,,,,catch,catch,32,,,,,,,,,,,,medium,rowing_default,,,,,1,134.5967399224417,967
157,5233,1,0.7024483368732035,100.28572551043904,,58.81502345246807,,133.08864164711406,,-7.132332483137828,0.011952493300155683,-0.021795529593139174,0.6396349531594796,0.5113653279768857,0.4340598259049137,-0.18819169817093098,,,0.021714704033662366,100.28572551043904,58.81502345246807,58.81502345246807,0.6686354777436295,,0.35409517821014186,,,,0.015521497043842354,,0.0061325197091889145,133.08864164711406,133.08864164711406,-0.14322261280920412,,rowing,catch,1,,,,,,,catch,catch,33,,,,,,,,,,,,medium,rowing_default,,,,,1,133.08864164711406,1000
158,5267,1,0.7061199843883514,104.64129115187924,114.59175574339184,62.448221018538305,79.03823874088339,132.3221238305688,,-5.154680240147669,0.01122871357049836,-0.023386557570022174,0.6561048208602449,0.5097204017023562,0.4384538316928765,-0.1907639526763297,,,0.022700106700641563,104.64129115187924,62.448221018538305,79.03823874088339,0.667449440232543,0.5840190312022749,0.35199136317216945,,0.0834304090302681,,0.015818155402259497,0.04473710343777992,0.0075276408107111895,132.3221238305688,132.3221238305688,-0.14200175995430409,,rowing,catch,1,,,,,,,catch,catch,34,,,,,,,,,,,,medium,rowing_default,,,,,1,132.3221238305688,1034
159,5300,1,0.7095862217247486,108.41215541293639,120.64414648881684,66.20674998967532,82.22491510415736,131.88377602989357,,-3.025852358112061,0.010951970932312424,-0.024512200709910347,0.6718359346787748,0.5084196271929597,0.4424340076554317,-0.19272898899771462,,,0.022765644070598803,108.41215541293639,66.20674998967532,82.22491510415736,0.6665380621111017,0.5901727204179964,0.3503011922748179,,0.07636534169310527,,0.015997953839715286,0.03847395648166518,0.00860807214256316,131.88377602989357,131.88377602989357,-0.14123996665968044,,rowing,catch,1,,,,,,,drive,catch,1,,,,,,,,,,,,medium,rowing_default,,,,,1,131.88377602989357,1067
160,5333,1,0.7064432874321938,113.49109612523367,126.60088753819706,70.52096544384251,87.19463663299034,131.3342393349693,,-0.8655772533900061,0.010712535228132711,-0.024995585439112625,0.68773021824288,0.5072790861825894,0.44582964420399085,-0.1938119849573042,,,0.022579167779245308,113.49109612523367,70.52096544384251,87.19463663299034,0.6656036489886441,0.5990787262897673,0.3489545233765347,,0.06652492269887678,,0.0165706933178049,0.033057216575985045,0.009817941111420874,131.3342393349693,131.3342393349693,-0.1406912009884279,,rowing,catch,1,,,,,,,drive,catch,2,,,,,,,,,,,,medium,rowing_default,,,,,1,131.3342393349693,1100
161,5367,1,0.701908441260457,119.84674233855225,132.87706516292127,75.98891188612023,92.76812310460305,129.91493652247297,,1.7626571695528748,0.009552963378719052,-0.02529077479479575,0.704925149368539,0.5068860831349196,0.4472246328128007,-0.19302794928068556,,,0.023043296886339618,119.84674233855225,75.98891188612023,92.76812310460305,0.6649898647842002,0.6104093499413895,0.348782301485639,,0.05458051484281068,,0.018089985688747937,0.028552173003976875,0.010448217035190726,129.91493652247297,129.91493652247297,-0.14060148310463305,,rowing,drive,1,,,,,,,drive,drive,3,,,,,,,,,,,,medium,rowing_default,,,,,1,129.91493652247297,0
162,5400,1,0.7114225495606661,126.54041074271181,138.38081504868882,82.00104295282229,98.85938824288489,127.24432414974542,,4.530848857567696,0.008567495811977903,-0.025360260020225095,0.7213291680420735,0.5067557554235693,0.4493538908918026,-0.19178376957843643,,,0.022124091561899362,126.54041074271181,82.00104295282229,98.85938824288489,0.6644279655631772,0.6224095244676027,0.34908354528396146,,0.04201844109557451,,0.020896138654492365,0.024765365132948712,0.010813792778510713,127.24432414974542,127.24432414974542,-0.1405245286168808,,rowing,drive,1,,,,,,,drive,drive,4,,,,,,,,,,,,medium,rowing_default,,,,,1,127.24432414974542,33
163,5433,1,0.7149679837748408,132.8507884842056,143.46843632947855,88.01804455985975,103.78217898109573,124.32656089315297,,7.363679712511952,0.007926613407568383,-0.02531545822767957,0.7367936539243698,0.5067065472786346,0.4508770618801563,-0.19046277682478688,,,0.021812697230003595,132.8507884842056,88.01804455985975,103.78217898109573,0.6638790917836832,0.6334986293902833,0.3495340027735861,,0.030380462393399865,,0.023123431594922483,0.022143269626068524,0.01170962191735179,124.32656089315297,124.32656089315297,-0.14050334800293415,,rowing,drive,1,,,,,,,drive,drive,5,,,,,,,,,,,,medium,rowing_default,,,,,1,124.32656089315297,66
164,5467,1,0.721487580332905,138.8276353006739,147.81843300739035,93.33572237850402,108.84150346626876,119.69964312971841,,9.845116393138882,0.00778764201750129,-0.025508949859592452,0.7513026538016638,0.5067722260929947,0.4516131237291353,-0.18925752289106249,,,0.021545403349245464,138.8276353006739,93.33572237850402,108.84150346626876,0.6632133520340351,0.6438983647139906,0.3503311001519542,,0.01931498732004444,,0.02543121547103526,0.019444510551476425,0.012265523536031647,119.69964312971841,119.69964312971841,-0.14027302492956537,,rowing,drive,1,EARLY_ARM_PULL,手臂拉得过早，先蹬腿再带动手臂,,,,,drive,drive,6,,,,,,,,,,,,medium,rowing_default,,,,,1,119.69964312971841,100
165,5500,1,0.7225209109019488,143.34167795104082,151.58038632352938,97.79248419907292,113.56506569954996,115.05760352386758,,12.057652815013245,0.008897075843535761,-0.025378801746226025,0.7635238906855818,0.5071668956392872,0.45131666940407694,-0.18807195141365035,,,0.021097051174125976,143.34167795104082,97.79248419907292,113.56506569954996,0.6625506544461272,0.6531355219464104,0.3517831368324473,,0.009415132499716705,,0.027297946903855872,0.01648428662906144,0.012294337615838563,115.05760352386758,115.05760352386758,-0.13983350499491046,,rowing,drive,1,EARLY_ARM_PULL,手臂拉得过早，先蹬腿再带动手臂,,,,,drive,drive,7,,,,,,,,,,,,medium,rowing_default,,,,,1,115.05760352386758,133
166,5533,1,0.7280216261278838,147.1788437400674,155.22806867992432,102.25228112924783,118.43944746165295,110.13254088146373,,14.292702443807418,0.010326683419098545,-0.025305316712763017,0.7739687611643876,0.5076982580893717,0.45053806112738687,-0.18740374826016304,,,0.019664024748611068,147.1788437400674,102.25228112924783,118.43944746165295,0.6619290410638643,0.6610423274667722,0.35346747511487914,,0.0008867135970921369,,0.02869625208655168,0.013291183220465937,0.011532012670026251,110.13254088146373,110.13254088146373,-0.13887381775475285,,rowing,drive,1,,,,,,,finish,drive,1,,,,,,,,,,,,medium,rowing_default,,,,,1,110.13254088146373,166
167,5567,1,0.732013396685943,150.74102142359234,158.2106822776817,106.6802031796611,122.5312733889665,104.76006806675899,,16.577728683692133,0.01162461511805445,-0.02560709164357624,0.7833429676761567,0.5079869581967191,0.44979231020662036,-0.18733523729315443,,,0.018005128325614246,150.74102142359234,106.6802031796611,122.5312733889665,0.6610330970867606,0.6681011059150425,0.35494081930667754,,-0.0070680088282818465,,0.029720963649546062,0.009820425590657616,0.010039511897833607,104.76006806675899,104.76006806675899,-0.13737289386774398,,rowing,drive,1,,,,,,,finish,drive,2,,,,,,,,,,,,medium,rowing_default,,,,,1,104.76006806675899,200
168,5600,1,0.736402720445767,154.20668425026332,160.61304313113175,110.75128528651518,126.37783777244053,98.65904253138359,,18.720493964345927,0.012622572532959796,-0.026399099322634557,0.7914692307571003,0.5081669938873752,0.4490383191011924,-0.18752157358426702,,,0.016650036019591977,154.20668425026332,110.75128528651518,126.37783777244053,0.660047386527786,0.6738875485000321,0.35628660124696415,,-0.013840161972246023,,0.031107604764580108,0.0068326255701291585,0.008510220387801002,98.65904253138359,98.65904253138359,-0.13575004762435214,,rowing,finish,1,,,,,,,finish,finish,3,,,,,,,,,,,,medium,rowing_default,,,,,1,98.65904253138359,0
169,5633,1,0.7354475248139352,156.91922618938113,162.04516305020056,114.02671284570324,129.53333767044577,92.41476409063407,,20.72797401334846,0.012898511320723447,-0.027145685878618625,0.7984842586861376,0.5082949168400375,0.44814376266475103,-0.18769403131036289,,,0.014879052793370253,156.91922618938113,114.02671284570324,129.53333767044577,0.6591543775589591,0.6784088020439708,0.3574354561211158,,-0.01925442448501169,,0.03241821830014612,0.004039960171236631,0.0063979103166164715,92.41476409063407,92.41476409063407,-0.1340469887271514,,rowing,finish,1,,,,,,,finish,finish,4,,,,,,,,,,,,medium,rowing_default,,,,,1,92.41476409063407,33
170,5667,1,0.7403883053921163,159.30599167139815,164.1950901652416,117.60940107310046,132.874624922973,88.02526412359256,,22.510890128507725,0.012607150470699286,-0.02853292758649074,0.8042994553733144,0.5081501540578995,0.4472828857595833,-0.18809387486945026,,,0.013349086321518027,159.30599167139815,117.60940107310046,132.874624922973,0.657895787389583,0.6822904800085834,0.358404520726216,,-0.024394692619000402,,0.03349878861621808,0.001780146181827004,0.004453725896615704,88.02526412359256,88.02526412359256,-0.13196743082251178,,rowing,finish,1,,,,,,,finish,finish,5,,,,,,,,,,,,medium,rowing_default,,,,,1,88.02526412359256,67
171,5700,1,0.7435497781261802,161.37237092137428,165.8147721625392,120.84647877482753,135.779519244431,84.41521466262799,,24.126953013949745,0.011998672136705604,-0.02992598940956814,0.8092000990484335,0.5077440523821825,0.4467089535330825,-0.18774068743523836,,,0.012279650674704035,161.37237092137428,120.84647877482753,135.779519244431,0.6564505844858938,0.6856697945604617,0.359037520278471,,-0.02921921007456796,,0.03444335414829835,5.9953506887208104e-05,0.0031317385813981356,84.41521466262799,84.41521466262799,-0.13063470754532128,,rowing,finish,1,,,,,,,finish,finish,6,,,,,,,,,,,,medium,rowing_default,,,,,1,84.41521466262799,100
172,5733,1,0.7454226620029658,162.98681715925028,166.86299676452774,122.93759063413212,137.76868120760852,82.94822640038551,,25.54088156343622,0.010573471775671407,-0.03132033680035141,0.8134169224981642,0.5072968973489097,0.44633250611234054,-0.18673353145771848,,,0.011756358631793416,162.98681715925028,122.93759063413212,137.76868120760852,0.6551784513295899,0.6885129273899031,0.3594153433682297,,-0.033334476060313256,,0.03485991852093118,0.0006557249705240279,0.003434029862358259,82.94822640038551,82.94822640038551,-0.12997648079165308,,rowing,finish,1,,,,,,,finish,finish,7,,,,,,,,,,,,medium,rowing_default,,,,,1,82.94822640038551,133
173,5767,1,0.7477269659284502,164.40553623371954,167.85589856292438,124.76114193530687,139.2640225145555,81.13410538730082,,26.66122084608303,0.009215783034448583,-0.03274782427449447,0.8173196585542057,0.5066939197237931,0.44588692820536324,-0.18594273297535996,,,0.010864616116683648,164.40553623371954,124.76114193530687,139.2640225145555,0.6537593186072418,0.690581715486456,0.3596285208403446,,-0.03682239687921418,,0.03553124654846042,0.0020345378106198207,0.0035860185934594438,81.13410538730082,81.13410538730082,-0.1291698684460087,,rowing,finish,1,,,,,,,finish,finish,8,,,,,,,,,,,,medium,rowing_default,,,,,1,81.13410538730082,167
174,5800,1,0.7503338614478707,165.57019544165493,168.76171265136514,126.39675812700976,140.70637593261276,79.41208933715956,,27.588522550228998,0.007806294048326752,-0.034030948435631155,0.8204078252398038,0.5061704761202879,0.44559800466768645,-0.1853502623081675,,,0.010089834602541174,165.57019544165493,126.39675812700976,140.70637593261276,0.6525847333067142,0.6922283646631835,0.3597562189338615,,-0.03964363135646931,,0.035995761115403,0.0029908407602393613,0.003549241633656311,79.41208933715956,79.41208933715956,-0.1283968733066641,,rowing,finish,1,,,,,,,finish,finish,9,,,,,,,,,,,,medium,rowing_default,,,,,1,79.41208933715956,200
175,5833,1,0.7503357396926731,166.69806113587927,169.5220453708367,127.88538745144054,142.1925901067914,77.78545196166823,,28.346344269385828,0.006179472788297116,-0.03530442737764634,0.8229343686013963,0.5057086954842505,0.4454115782475081,-0.18498093286874834,,,0.009398086488350796,166.69806113587927,127.88538745144054,142.1925901067914,0.6515136380431257,0.6935814193286985,0.3599037529253752,,-0.04206778128557287,,0.03656910282089136,0.004179053525100106,0.003532583415994608,77.78545196166823,77.78545196166823,-0.1273709023319739,,rowing,finish,1,,,,,,,finish,finish,10,,,,,,,,,,,,medium,rowing_default,,,,,1,77.78545196166823,233
176,5867,1,0.7515626843087375,167.67064223654293,169.87053079742975,128.98557398543286,143.5211161679849,77.76514316903983,,28.992769992904567,0.004753757224419406,-0.0363204598304423,0.8249954080062046,0.505354721046773,0.4448238864719534,-0.18566184601922653,,,0.008792017275083237,167.67064223654293,128.98557398543286,143.5211161679849,0.6506417310671804,0.6947525792186986,0.3600677110263656,,-0.04411084815151822,,0.03698843303617216,0.004748193290383161,0.0038912814660858955,77.76514316903983,77.76514316903983,-0.12544928254901921,,rowing,finish,1,,,,,,,finish,finish,11,,,,,,,,,,,,medium,rowing_default,,,,,1,77.76514316903983,267
