frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms,pull_count,wrist_height_mean,wrist_asymmetry,knee_angle_mean,body_center_delta_x,feet_stagger_score,step_count,ankle_delta,drive_score
11,367,1,0.9174564145505428,68.76117818471702,90.52247913670413,17.04753866176369,37.51409247652369,147.87314843966954,107.521899035338,-82.33219810568504,0.006893808465634172,-0.000764841504604874,0.5310164928246233,0.49157852837997457,0.2938959104512115,0.15953965832117661,0.1905014301073406,0.10361483951635266,0.12519037001307873,68.76117818471702,17.04753866176369,37.51409247652369,0.5009790134036048,0.6070455925020429,0.48217804335634423,0.6759995576178636,-0.10606657909843809,-0.19382151426151933,0.0723827884109982,0.1092728953713294,0.12239001382280146,107.521899035338,147.87314843966954,-0.18216995335355676,-0.20547307516948168,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,11,,,,,,,,,,,,medium,sled_pull_default,,,,,,127.69752373750376,,0,,0.03019693028155912,79.64182866071059,,,,,
12,400,1,0.9130832913517952,71.71226343444903,91.31333501977477,18.251053356281933,35.42240546248367,143.94814877059787,131.48445800689285,-75.836147251354,0.008453130891714592,-0.00039728197278343083,0.5380523986819175,0.4904666910027259,0.3032668516860533,0.14015346238268328,0.16848934608931576,0.1025958333548393,0.12446470359858652,71.71226343444903,18.251053356281933,35.42240546248367,0.5077729352575024,0.6063709967089966,0.4731604467479493,0.662094339493502,-0.09859806145149419,-0.18893389274555272,0.07088874089136343,0.10875739371971206,0.12173956612361694,131.48445800689285,143.94814877059787,-0.17919115732448543,-0.1986766281666199,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,12,,,,,,,,,,,,medium,sled_pull_default,,,,,,137.71630338874536,,0,,0.0279386017338491,81.5127992271119,,,,,
13,433,1,0.906753153949976,74.45169255689987,90.56450704018876,19.32598921104055,32.915428859431344,142.59297137632348,139.5384344485738,-68.88442074600978,0.01106974277660495,0.0009177176534257331,0.5453780318341371,0.49014082902578243,0.31192244254719675,0.12073192993703775,0.14519578224161936,0.10142438149012593,0.12315704783180705,74.45169255689987,19.32598921104055,32.915428859431344,0.5158008429706029,0.6056127800704233,0.46448081508096184,0.6487646990599315,-0.08981193709982038,-0.18428388397896966,0.070579043550827,0.1104628544306373,0.12061310810750332,139.5384344485738,142.59297137632348,-0.17712797038826839,-0.19143979756967078,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,13,,,,,,,,,,,,medium,sled_pull_default,,,,,,141.06570291244864,,0,,0.025381569958007333,82.50809979854432,,,,,
14,467,1,0.9015856572985649,72.96056788871985,87.759353125333,19.79605077198606,30.898974400485855,140.60969203282934,139.4283789206442,-62.478546737517,0.012656622225406616,0.0016421971336828807,0.5517638900907021,0.49002092106603456,0.31961037329870684,0.1032363586498786,0.12421395750104047,0.10042812115418594,0.12223543929280123,72.96056788871985,19.79605077198606,30.898974400485855,0.5234084378184086,0.604647731336332,0.45663340431366056,0.6371335958938682,-0.08123929351792336,-0.18050019158020764,0.07082983943650022,0.11327602471498266,0.11990218913704832,139.4283789206442,140.60969203282934,-0.17551860470048852,-0.18548177845992667,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,14,,,,,,,,,,,,medium,sled_pull_default,,,,,,140.01903547673678,,0,,0.02261979598484476,80.35996050702643,,,,,
15,500,1,0.8961052250862122,73.36444898751988,86.49219061928346,20.96009251429689,30.399559357564062,139.30237230051185,138.31466770487282,-55.52101791007411,0.014786336529694006,0.0018672076725283707,0.560308643039452,0.4903401720664397,0.327701659503411,0.08316879195454555,0.10127392686536373,0.09708873472600953,0.12045467803428,73.36444898751988,20.96009251429689,30.399559357564062,0.5318018071990508,0.6030172412448527,0.4488785369338286,0.6240231666090054,-0.07121543404580188,-0.17514462967517674,0.07102981707588821,0.11562952357405293,0.11802456708970945,138.31466770487282,139.30237230051185,-0.17255162664835058,-0.17773763270200313,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,15,,,,,,,,,,,,medium,sled_pull_default,,,,,,138.80852000269232,,0,,0.01997234258334657,79.92831980340168,,,,,
16,533,1,0.8902978129684925,76.22092673656776,86.70902563452694,22.656215091838128,30.471603153666518,138.1804513883656,,-48.80120205666723,0.016421371235292945,0.001303276935685978,0.5687720457829825,0.49154063026671213,0.3348940648788564,0.06267983819483397,0.0785945428436259,0.09449212663591354,0.11899430571767694,76.22092673656776,22.656215091838128,30.471603153666518,0.5411242469224741,0.6002920952479097,0.4419570136109503,0.6117614374417041,-0.059167848325435646,-0.16980442383075378,0.07133879409507156,0.11665858809903126,0.11645768742494478,138.1804513883656,138.1804513883656,-0.16940611865616123,-0.1702027290053462,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,16,,,,,,,,,,,,medium,sled_pull_default,,,,,,138.1804513883656,,0,,0.01721798158447796,81.46497618554736,,,,,
17,567,1,0.8907607845962048,80.48940467437342,88.63089805597735,24.56891798045812,30.904626874715916,137.27595418028574,,-42.92552649435393,0.016901922377463477,0.0006642138183412828,0.5774710367309899,0.4926550360214201,0.34136272394768075,0.04213704183890442,0.05600563055757821,0.0926615378935169,0.11825361479701539,80.48940467437342,24.56891798045812,30.904626874715916,0.5495741159046371,0.5966015023120824,0.4357359561382031,0.5986454521028785,-0.047027386407445304,-0.16290949596467535,0.07123306805041617,0.11665666906980568,0.11554295322356972,137.27595418028574,137.27595418028574,-0.16409405588489945,-0.16172493604445104,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,17,,,,,,,,,,,,medium,sled_pull_default,,,,,,137.27595418028574,,0,,0.014532802537015055,84.56015136517539,,,,,
18,600,1,0.892446068674326,82.98495700805184,89.37809845949579,26.55519917568102,31.47218934131045,135.68898718481458,,-37.95013796710991,0.016532201338848487,3.3207728091442384e-05,0.5854600772141711,0.49391114962542176,0.34658529163337976,0.023201800497513317,0.03605724930619369,0.09078288956428376,0.11740055798352159,82.98495700805184,26.55519917568102,31.47218934131045,0.5570574298721697,0.5935241006794153,0.4307648693786738,0.5866869547740232,-0.03646667080724564,-0.1559220853953494,0.07122063873419283,0.1159151108756567,0.11452534803358337,135.68898718481458,135.68898718481458,-0.1577438577963878,-0.15410031299431112,sled_pull,ready,0,NOT_STANDING | OVER_LEAN_BACK,拉雪橇时需要保持站立，不要坐下或跪拉 | 后仰过多，保持身体稳定，避免失去平衡,,,,,ready,ready,18,,,,,,,,,,,,medium,sled_pull_default,,,,,,135.68898718481458,,0,,0.012888656536771848,86.1815277337738,,,,,
19,633,1,0.8944397769868374,84.17614501941459,89.35475770302179,28.3972104370983,32.814547095661204,134.2233830447789,,-33.71549115530716,0.01583189336926212,-0.0009198808301767381,0.5931621680907152,0.49529309437667157,0.3509811290770936,0.00590530101179908,0.01803694046734982,0.08802120068809373,0.1166417793940915,84.17614501941459,28.3972104370983,32.814547095661204,0.5635598902032509,0.5919164745702856,0.4270262985500922,0.5755310109428253,-0.0283565843670347,-0.1485047123927331,0.07115715677030059,0.11461678895893057,0.11383575484437358,134.2233830447789,134.2233830447789,-0.15081477976467716,-0.14619464502078905,sled_pull,ready,0,NOT_STANDING,拉雪橇时需要保持站立，不要坐下或跪拉,,,,,ready,ready,19,,,,,,,,,,,,medium,sled_pull_default,,,,,,134.2233830447789,,0,,0.011211758625373935,86.7654513612182,,,,,
20,667,1,0.9411870986223221,86.1995366843857,90.52262684943872,30.928841156840118,35.31132608513548,133.45563270543434,135.18600327697538,-29.815167171188676,0.014785539440622528,-0.0017669183501314526,0.600466454109485,0.4968627186850428,0.3546928450392522,-0.010484371625697566,0.0006485303424317678,0.08525767715005517,0.11601977131200564,86.1995366843857,30.928841156840118,35.31132608513548,0.5698354914836814,0.5905720052423232,0.42388994588640416,0.5649175708420485,-0.020736513758641828,-0.14102762495564436,0.07143253560159815,0.11300421544856931,0.11328863706360265,133.45563270543434,135.18600327697538,-0.1437374028669567,-0.13831784704433203,sled_pull,ready,0,NOT_STANDING,拉雪橇时需要保持站立，不要坐下或跪拉,,,,,ready,ready,20,,,,,,,,,,,,medium,sled_pull_default,,,,,,134.32081799120488,,0,,0.009365983617997897,88.3610817669122,,,,,
21,700,1,0.9349525935947895,88.9536316492491,92.6459393099856,33.443726679484854,38.27156062165944,134.6367598968319,139.63842815077444,-26.475821451680645,0.013992650786292174,-0.00254917833808384,0.6069988299812964,0.4982054243169381,0.357694379771154,-0.024303562064870683,-0.01370874194981972,0.08399791292617093,0.11522206318664822,88.9536316492491,33.443726679484854,38.27156062165944,0.5750943713628343,0.5896123885097382,0.421316477271042,0.556088219355489,-0.014518017146903928,-0.13477174208444703,0.07156111497720156,0.1108766265017774,0.11254397470102404,134.6367598968319,139.63842815077444,-0.13774524658910958,-0.13179823757978454,sled_pull,ready,0,NOT_STANDING,拉雪橇时需要保持站立，不要坐下或跪拉,,,,,ready,ready,21,,,,,,,,,,,,medium,sled_pull_default,,,,,,137.13759402380316,,0,,0.008045641776967205,90.79978547961736,,,,,
22,733,1,0.9287013247609138,91.98511340468647,94.99768348437937,36.1741130547903,42.26054305647335,134.87919380445197,142.8708997780181,-23.460508638179757,0.013032962677561991,-0.0034185855690413124,0.6128793655688868,0.49895536299224036,0.3608229117814561,-0.035690053100620706,-0.025041845519691044,0.08361060018827249,0.11449093888076567,91.98511340468647,36.1741130547903,42.26054305647335,0.5791323729589771,0.5889204002368074,0.41877835302550365,0.5487664236488212,-0.009788027277830236,-0.12998807062331758,0.07166775030976284,0.10891205008814754,0.1119133805579131,134.87919380445197,142.8708997780181,-0.13288974095615444,-0.1270864002904808,sled_pull,ready,0,NOT_STANDING,拉雪橇时需要保持站立，不要坐下或跪拉,,,,,ready,ready,22,,,,,,,,,,,,medium,sled_pull_default,,,,,,138.87504679123504,,0,,0.00722962201188837,93.49139844453292,,,,,
23,767,1,0.9228877551853657,93.55004362815426,95.86672782480943,38.59491952433609,46.42378956582478,134.33081813968164,144.3211154383264,-20.7660358914042,0.012088301917271557,-0.004239691734707975,0.6183948984298807,0.49925636474958723,0.36399945340134693,-0.04564836630473723,-0.0349365671524028,0.08388616149387038,0.11404408449391126,93.55004362815426,38.59491952433609,46.42378956582478,0.5823616643338666,0.5884043981104383,0.416151065165308,0.5420691976052965,-0.006042733776571718,-0.1259181324399885,0.07183228318538384,0.1062559634132985,0.11158906345941991,134.33081813968164,144.3211154383264,-0.1287262296898111,-0.123110035190166,sled_pull,ready,0,NOT_STANDING,拉雪橇时需要保持站立，不要坐下或跪拉,,,,,ready,ready,23,,,,,,,,,,,,medium,sled_pull_default,,,,,,139.325966789004,,0,,0.006472107417626494,94.70838572648185,,,,,
24,800,1,0.9169048227369785,95.57841627637866,97.8056529065859,41.777974357191425,51.10766197949459,135.3414212064425,144.36010528898532,-18.205150044384215,0.012053821667317317,-0.004778023508134115,0.6238353673560796,0.49843160007958903,0.3682574908543406,-0.053966705473162103,-0.04411212256771032,0.0840721290658586,0.11368422289544043,95.57841627637866,41.777974357191425,51.10766197949459,0.584508128090061,0.5879978494946935,0.41235507206911703,0.5354687140696247,-0.00348972140463244,-0.12311364200050767,0.07187619858230679,0.10440196474311092,0.11133802342286805,135.3414212064425,144.36010528898532,-0.1266022731355075,-0.11962501086550786,sled_pull,ready,0,,,,,,,ready,ready,24,,,,,,,,,,,,medium,sled_pull_default,,,,,,139.85076324771393,,0,,0.005076559397317659,96.69203459148228,,,,,
25,833,1,0.9104313030838966,96.96758838546415,99.3592051000124,45.12268223000402,56.12854500776724,136.61162292661203,,-16.077991722269473,0.012028176728957136,-0.005149160277735075,0.6286175706963137,0.49730505165871086,0.3725438864564138,-0.060934591599901264,-0.05204297601390577,0.08449190462262123,0.11326006506714491,96.96758838546415,45.12268223000402,56.12854500776724,0.5860368331868284,0.5876613196163363,0.40857327013059336,0.5295480493799248,-0.0016244864295078543,-0.12097477924933148,0.0718114836729673,0.10205007573148998,0.11106792565270816,136.61162292661203,136.61162292661203,-0.12511763995967987,-0.11683191853898316,sled_pull,ready,0,,,,,,,ready,ready,25,,,,,,,,,,,,medium,sled_pull_default,,,,,,136.61162292661203,,0,,0.0037424553082604506,98.16339674273829,,,,,
26,867,1,0.9112804286181927,99.05742208930553,100.83516249123457,48.807829757113254,62.04376022928066,137.4610079854655,,-14.064367723752815,0.01150706051355824,-0.00602468362985031,0.6332066490021848,0.4953233393064184,0.3776373703475572,-0.0675430976175449,-0.05936943237277254,0.08458211385576242,0.1127849199865571,99.05742208930553,48.807829757113254,62.04376022928066,0.5867088265472592,0.5876327444483221,0.40393785206557764,0.5232525615521004,-0.0009239179010629428,-0.11931470948652279,0.0717043576449361,0.10009404999413823,0.11076603792901245,137.4610079854655,137.4610079854655,-0.12399374893584085,-0.11463567003720466,sled_pull,ready,0,,,,,,,ready,ready,26,,,,,,,,,,,,medium,sled_pull_default,,,,,,137.4610079854655,,0,,0.002148981614922052,99.94629229027005,,,,,
27,900,1,0.9128640718758106,100.49788282088305,101.71804345384511,52.16766160624626,66.37509613460956,138.18179888117604,,-12.255773843456726,0.011115298502320773,-0.007351429231817252,0.6372067497642224,0.49217561021251044,0.38354422445775205,-0.07326176776078432,-0.0639920116116319,0.08351406394861505,0.11181627209428247,100.49788282088305,52.16766160624626,66.37509613460956,0.585792761233241,0.5876363023786917,0.3985584591917799,0.517165871547033,-0.0018435411454507111,-0.11860741235525307,0.07170711839798062,0.0982546269136941,0.10990302425660751,138.18179888117604,138.18179888117604,-0.12320589814774585,-0.11400892656276025,sled_pull,ready,0,,,,,,,ready,ready,27,,,,,,,,,,,,medium,sled_pull_default,,,,,,138.18179888117604,,0,,0.001918326917335178,101.10796313736408,,,,,
28,933,1,0.9141837932169438,102.04275165703322,103.24471679465522,55.741602867070505,70.84772966856252,139.79702810835695,,-10.55955766966118,0.011027165369969059,-0.008454626150634272,0.6409272454036674,0.4881311081921004,0.3899932450586361,-0.07801732012153911,-0.06698999609524624,0.08354953239257681,0.11101469272828499,102.04275165703322,55.741602867070505,70.84772966856252,0.5832973811115932,0.5882167090393859,0.3929648352726076,0.5107937230032006,-0.004919327927792705,-0.11782888773059297,0.07169574117282157,0.09761949260784637,0.10915711668804744,139.79702810835695,139.79702810835695,-0.12205612147774825,-0.11360165398343779,sled_pull,ready,0,,,,,,,ready,ready,28,,,,,,,,,,,,medium,sled_pull_default,,,,,,139.79702810835695,,0,,0.002572697875658614,102.64373422584421,,,,,
29,967,1,0.9601180404424667,104.14274969710567,105.15182676085793,58.56604344161138,75.01363658817921,141.83056746278402,150.71188103876833,-8.789125790013335,0.010718872298965934,-0.009505901814137139,0.6447002835511189,0.4832279193912099,0.3965395516849653,-0.08170301694618605,-0.06800805210208079,0.0840360746793791,0.1101053503954892,104.14274969710567,58.56604344161138,75.01363658817921,0.5793296356674913,0.5887984177880914,0.38712620311492857,0.5044741011433578,-0.009468782120600094,-0.11734789802842921,0.07178792295443803,0.0974883401424705,0.1082876233643629,141.83056746278402,150.71188103876833,-0.12061280266292813,-0.11408299339393031,sled_pull,ready,0,,,,,,,reach,ready,1,,,,,,,,,,,,medium,sled_pull_default,,,,,,146.27122425077619,,0,,0.004189063029968132,104.64728822898181,,,,,
30,1000,1,0.9526308941841125,104.97131913325744,106.0843067649091,61.34321491687334,79.15857977107586,144.05904480204262,149.04782378933024,-7.137998867515547,0.010291536982493165,-0.009995721408022441,0.6483547232956473,0.4781505110731871,0.40262716168952717,-0.0839025592637979,-0.06854592736843734,0.08401824671636864,0.11007552636905517,104.97131913325744,61.34321491687334,79.15857977107586,0.5747430808694546,0.589357324869823,0.38155794127691967,0.4985188375533369,-0.01461424400036837,-0.11696089627641726,0.07194252710024665,0.09745578423235154,0.10831026040323452,144.05904480204262,149.04782378933024,-0.11942620952399473,-0.11449558302883968,sled_pull,ready,0,,,,,,,reach,ready,2,,,,,,,,,,,,medium,sled_pull_default,,,,,,146.55343429568643,,0,,0.005360910487338055,105.52781294908327,,,,,
