frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms,pull_count,wrist_height_mean,wrist_asymmetry,knee_angle_mean,body_center_delta_x,feet_stagger_score,step_count,ankle_delta,drive_score
61,2033,1,0.7822684943675995,152.50139603012502,144.46253883744083,120.77439672533247,137.69732837973794,,117.80576847021291,65.49932408325147,0.08121284581594705,0.07236830381363217,0.6075640493614408,0.21272967540115195,0.6302351197926096,,0.16953615977881636,,0.12313953263921731,144.46253883744083,120.77439672533247,137.69732837973794,0.31612947319398005,0.5746474781158452,0.10932987760832381,,-0.2585180049218651,,0.01565384536491248,0.0023478266141122362,0.06350211714964263,117.80576847021291,117.80576847021291,,-0.3719134843633152,sled_push,drive,0,,,,,,,drive,drive,48,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,148.48196743378293,0.0029854579965322703,,0,0.010657952868759396,0.24500675916748535
62,2067,1,0.7726786900311708,155.4668935708554,148.52264267327675,116.20801635263231,141.49258013768784,,118.23637048719843,65.61111532541275,0.08439423934399372,0.07148333022748912,0.60313902869599,0.21264309768395195,0.6339084915972663,,0.17386429050426044,,0.1517695467400044,148.52264267327675,116.20801635263231,141.49258013768784,0.316576851432261,0.5712340052806375,0.10870934393564288,,-0.2546571538483765,,0.015684851677059203,0.02512386927582373,0.09715060314083832,118.23637048719843,118.23637048719843,,-0.3752763434426262,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,49,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,151.9947681220661,0.004425020665450807,,0,0.028630014100787082,0.6938888467458725
63,2100,1,0.7607457125559449,156.69685498457818,152.00915955577247,114.07359050423182,144.03529202275485,,118.01635579598933,65.71556034844528,0.08420687556542132,0.06829548109996345,0.5980221167685218,0.21392959301133435,0.6358763148426947,,0.17735148081302932,,0.1793687487134334,152.00915955577247,114.07359050423182,144.03529202275485,0.3182494449397505,0.5687230463804711,0.10960974108291821,,-0.2504736014407206,,0.011167758001834767,0.047597627882551605,0.12498101749560825,118.01635579598933,118.01635579598933,,-0.37803548743713267,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,50,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,154.35300727017534,0.005116911927468215,,0,0.027599201973428994,0.49284439651554723
64,2133,1,0.7388767921365798,155.94282170758288,155.59624022957328,112.29901564747216,146.14440007320343,,118.14626519839136,65.74992065877845,0.08439512917231326,0.06703731273223888,0.5934212577432892,0.2160487336491487,0.6371090119314029,,0.17940675165854583,,0.20371578419292788,155.59624022957328,112.29901564747216,146.14440007320343,0.32154056621793237,0.5688544298916232,0.11055690108036503,,-0.2473138636736908,,0.007319177914687103,0.06903983468876487,0.1497486317721889,118.14626519839136,118.14626519839136,,-0.381711508576076,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,51,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,155.76953096857807,0.004600859025232551,,0,0.02434703547949449,0.4925007934122155
65,2167,1,0.7106491215527058,154.22266049172603,156.1944967197492,112.28261666334299,146.32869884390485,,118.87365389398288,65.71057443526219,0.0827681534133594,0.0634350535576112,0.5892687092304146,0.2188596790598749,0.6425424707522015,,0.18527248549801284,,0.21725628956661747,154.22266049172603,112.28261666334299,146.32869884390485,0.3254918111875138,0.5764296474193734,0.11222754693223601,,-0.2509378362318596,,0.0042892970211513655,0.08100184471433293,0.17063530485096887,118.87365389398288,118.87365389398288,,-0.38887019982541654,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,52,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,155.2085786057376,0.00415254851287461,,0,0.013540505373689588,0.4928942556473781
66,2200,1,0.726042749825865,151.84769055843012,157.3646331769814,111.48264978364108,147.11190432762407,,119.66934377446897,65.6369122970498,0.08062197108023873,0.05902819461238213,0.5850021665280454,0.22166876694788243,0.6472103101190464,,0.189305072440251,,0.22306771254692348,151.84769055843012,111.48264978364108,147.11190432762407,0.3294438106051133,0.5816995287545804,0.11389372329065159,,-0.2522557181494671,,0.002786850830250446,0.09333294138285772,0.18073497240841044,119.66934377446897,119.66934377446897,,-0.3940582715207844,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,53,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,154.60616186770577,0.004266542702369258,,0,0.008200035477323286,0.493630877029502
67,2233,1,0.6919861137866974,149.0009064634118,158.81774385603865,111.06415319261174,147.9442727933133,,121.51345790574496,65.6223347116017,0.07465209083818657,0.0538444522124538,0.5814706724570041,0.2246873512359078,0.6507548815703349,,0.18565284623296044,,0.2288690094360034,149.0009064634118,111.06415319261174,147.9442727933133,0.333378983520543,0.5874720819860919,0.11599571895127259,,-0.2540930984655489,,0.00011342408724151672,0.10580037611405585,0.18871568880536024,121.51345790574496,121.51345790574496,,-0.39263229148936446,sled_push,drive,0,,,,,,,drive,drive,54,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,153.90932515972523,0.0035314940710412523,,0,0.006274199674927816,0.4937766528839831
68,2267,1,0.6708257254213095,146.74150805142617,160.12564293528987,110.4516707265973,148.91747912759158,,123.3218363719859,65.57281741840765,0.06357093335578796,0.04767464257034058,0.5768955402917346,0.2311239443496342,0.6509887511425619,,0.1638316990651076,,0.23434469381970358,146.74150805142617,110.4516707265973,148.91747912759158,0.3414047731106517,0.5947814727798705,0.12084311558861675,,-0.2533766996692188,,0.00350228661487287,0.1171374255440457,0.19639352280940456,123.3218363719859,123.3218363719859,,-0.37644521119441887,sled_push,drive,0,,,,,,,drive,drive,55,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,153.43357549335803,0.004575132165269502,,0,0.005898055663223434,0.4942718258159235
69,2300,1,0.6572609418071806,143.97261726056064,161.26093555085066,112.42208133325053,149.97387585418704,,122.58711823701708,65.41178311291779,0.05475441486455979,0.04176621803997882,0.57403045607984,0.2359941176501205,0.6542449213885025,,0.1503036324601092,,0.23142314442870288,143.97261726056064,112.42208133325053,149.97387585418704,0.3479469081349941,0.6055454269154706,0.12404132716524688,,-0.2575985187804765,,0.005017274557052254,0.11996514686519048,0.19583747407481186,122.58711823701708,122.58711823701708,,-0.36771511501756593,sled_push,drive,0,,,,,,,drive,drive,56,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,152.61677640570565,0.002865084211894575,,0,0.008729142520348288,0.24588216887082215
70,2333,1,0.6125658773817122,139.75073190789362,160.70464677426082,114.27990191956799,149.7115750234373,,122.71386737335312,65.21844482526923,0.0453462061312343,0.033049545539659254,0.5710122964126216,0.24196728223652608,0.6570644390629793,,0.14686996309990705,,0.2250887178375556,139.75073190789362,114.27990191956799,149.7115750234373,0.3559688602992694,0.6193456706573833,0.12796570417378278,,-0.26337681035811394,,0.007213665165150355,0.12050670298126676,0.1915424936915805,122.71386737335312,122.71386737335312,,-0.36872478892960614,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,57,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,150.22768934107722,0.003018159667218412,,0,0.009285944899804166,0.49781555174730774
71,2367,1,0.6117319650948048,131.73925720072,159.65437354890435,118.10391077094842,149.4928261989537,,123.11907286829181,65.17837509563243,0.03442381879973675,0.025532186494311618,0.5689639314139348,0.24769070818960462,0.6590778202786028,,0.14264731276256903,,0.21947148653255047,131.73925720072,118.10391077094842,149.4928261989537,0.36248598542635146,0.6323017902874629,0.13289543095285783,,-0.26981580486111145,,0.010019450792809555,0.1226876646732641,0.18908329868845958,123.11907286829181,123.11907286829181,,-0.36779205108335006,sled_push,drive,0,,,,,,,drive,drive,58,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,145.69681537481216,0.00204836499868688,,0,0.010342182228643138,0.2482162490436757
72,2400,1,0.6258297185413539,127.76290035901847,157.60279120207613,116.64341655138179,146.35244599382204,,120.57659383369818,65.22224589250507,0.024043908397709323,0.017068818132343528,0.5671899308894843,0.25329214409146117,0.6559033059596602,,0.1341082928010461,,0.1993046078287861,127.76290035901847,116.64341655138179,146.35244599382204,0.36866454763777723,0.6394357925771075,0.13791974054514514,,-0.27077124493933025,,0.013032481509620256,0.12483168101050722,0.17287036703676312,120.57659383369818,120.57659383369818,,-0.3613655547609953,sled_push,drive,0,,,,,,,drive,drive,59,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,142.6828457805473,0.0017740005244504253,,0,0.02016687870376438,0.2477775410749493
73,2433,1,0.610699150711298,125.2234145257763,158.68761479226725,117.52032334300644,144.1652557209234,,121.7922154324821,65.22288214555991,0.018450487151631403,0.011493504550337567,0.5663556008345313,0.25754118537556897,0.6561079414811201,,0.12225340350927326,,0.18506939033377087,125.2234145257763,117.52032334300644,144.1652557209234,0.3730042376635169,0.6472026064961869,0.14207813308762102,,-0.27419836883266996,,0.012893418672974792,0.1244764474437203,0.16597032029709133,121.7922154324821,121.7922154324821,,-0.34970101678452226,sled_push,drive,0,,,,,,,drive,drive,60,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,141.9555146590218,0.0008343300549530364,,0,0.014235217495015218,0.24777117854440098
74,2467,1,0.6366892866790295,121.60129515874131,156.66127965747026,117.09404684290278,143.02840964799177,,123.9574726343945,65.57438635788043,0.018287628515534497,0.0072103371712296015,0.5650675620239828,0.26174628753267226,0.6575361275243636,,0.11527400337367537,,0.18528161858577233,121.60129515874131,117.09404684290278,143.02840964799177,0.37600888382745734,0.6551827983526598,0.14748369123788718,,-0.27917391452520246,,0.013171088601609723,0.12850471791728033,0.16935585076170018,123.9574726343945,123.9574726343945,,-0.33826055029109303,sled_push,drive,0,,,,,,,drive,drive,61,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,139.13128740810578,0.0012880388105485086,,0,0.01019817826401892,0.2442561364211957
75,2500,1,0.7031789477914572,117.4981102426676,152.2666082208752,113.41304990475182,141.02648605216768,,123.98911780131196,66.10100691058858,0.01882145041291728,0.0030025773253173987,0.5637431567079112,0.2634437449454322,0.6589043856753668,,0.12082846311938113,,0.19376031753889947,117.4981102426676,113.41304990475182,141.02648605216768,0.37562265169663717,0.6619873156821575,0.15126483819422729,,-0.28636466398552035,,0.014375959630086813,0.136101604746598,0.1791238183120266,123.98911780131196,123.98911780131196,,-0.337276840077991,sled_push,drive,0,,,,,,,drive,drive,62,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,134.8823592317714,0.0013244053160715863,,0,0.00847869895312714,0.23898993089411422
76,2533,1,0.7072926689870656,115.51033333728394,145.89067202154956,108.28211161912688,137.8245403474699,,122.24649001470476,66.81326262728926,0.01698030840360284,-0.0006540872956463079,0.5613211388058196,0.2654383317532002,0.657194201790266,,0.1335849385054453,,0.19185330227777112,115.51033333728394,108.28211161912688,137.8245403474699,0.375066071959628,0.6680724884580382,0.1558105915467724,,-0.29300641649841025,,0.01503608110059987,0.13633066045377973,0.17871899045084677,122.24649001470476,122.24649001470476,,-0.34402322106867633,sled_push,drive,0,,,,,,,drive,drive,63,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,130.70050267941676,0.002422017902091622,,0,0.004891051937034985,0.2318673737271074
77,2567,1,0.7100615440867841,112.2735057581871,138.90186921554454,103.4519902779187,133.35486546987403,,120.46682416609633,67.38924288435067,0.019274023247060793,-0.0016962405703100207,0.5585137567483673,0.266041632362121,0.6563613404372146,,0.15480297760660625,,0.18990516190660464,112.2735057581871,103.4519902779187,133.35486546987403,0.37369159679565295,0.6755590812148428,0.15839166792858916,,-0.3018674844191898,,0.016123384822659757,0.1349278091718773,0.1775930683861051,120.46682416609633,120.46682416609633,,-0.35961777456498456,sled_push,drive,0,,,,,,,drive,drive,64,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,125.58768748686582,0.0028073820574522346,,0,0.0029980753991226683,0.22610757115649335
78,2600,1,0.7119894591160119,109.34061647841061,132.41945565518276,100.29519022621062,128.94669570600234,,118.71475827778316,67.9185579785751,0.021219735584263762,-0.0019738764754150344,0.5557404594510038,0.26620457873320114,0.6557644422186666,,0.16936975822845327,,0.18611139119721914,109.34061647841061,100.29519022621062,128.94669570600234,0.37213964558274815,0.6849416264659468,0.1602695118836541,,-0.31280198088319866,,0.016782510302461813,0.1311527629820431,0.17412662857509767,118.71475827778316,118.71475827778316,,-0.3696430858977079,sled_push,drive,0,,,,,,,drive,drive,65,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,120.88003606679669,0.0027732972973635306,,0,0.0037937707093854967,0.22081442021424905
79,2633,1,0.7182212867774069,107.04515431983818,127.37470551218466,96.97660426671766,125.31419803288932,,116.37436972790564,68.3491658340817,0.022699811085615893,-0.0024459892271810188,0.5532010641722367,0.2663202190400114,0.6526222239876162,,0.18255329521379013,,0.1942836287906747,107.04515431983818,96.97660426671766,125.31419803288932,0.37093083169109786,0.6914281022729222,0.16170960638892498,,-0.3204972705818243,,0.01828911285577727,0.13015640339183096,0.1813357901404448,116.37436972790564,116.37436972790564,,-0.3792016203595645,sled_push,drive,0,,,,,,,drive,drive,66,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,117.20992991601142,0.0025393952787671203,,0,0.008172237593455561,0.21650834165918298
80,2667,1,0.7234435896389186,106.58123800180586,124.05885506737546,94.41125508536696,122.7508956270943,,114.84206253442694,68.61160880313832,0.02434401192019261,-0.0029902525692300664,0.5511329537464318,0.2660162854782542,0.6524106758600576,,0.19214037399034284,,0.19888123344667208,106.58123800180586,94.41125508536696,122.7508956270943,0.3699943835074569,0.6967579942033102,0.16203818744905138,,-0.3267636106958533,,0.01948147380841494,0.12956607588586871,0.18616563196060684,114.84206253442694,114.84206253442694,,-0.386429437804037,sled_push,drive,0,,,,,,,drive,drive,67,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,115.32004653459066,0.0020681104258049032,,0,0.004597604655997373,0.21388391196861675
81,2700,1,0.7268992848694324,105.892517610636,121.69666275972403,91.97274597880097,120.72625588119273,,113.48186450642704,68.82834904145587,0.02664516979831953,-0.00271869016418405,0.549271446957312,0.2653367402601424,0.6527667884778411,,0.19900503178330678,,0.20280394734217294,105.892517610636,91.97274597880097,120.72625588119273,0.36891031595705404,0.7007667119394849,0.1617631645632309,,-0.3318563959824309,,0.020069472383381342,0.1303522209705063,0.19020659411374755,113.48186450642704,113.48186450642704,,-0.3914702531958781,sled_push,drive,0,,,,,,,drive,drive,68,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,113.79459018518003,0.0018615067891197823,,0,0.003922713895500862,0.21171650958544136
82,2733,1,0.7273745434358716,108.89751477254651,120.09308672243414,92.02083184491894,117.38570226252307,,112.26522999472293,68.80513532579052,0.032568738557745655,-0.0015749069014362486,0.5486532017052584,0.2639664244518985,0.6522837251917922,,0.2048108944994637,,0.16716906047200183,108.89751477254651,92.02083184491894,117.38570226252307,0.3684560219658135,0.6982776624678383,0.15947682693798346,,-0.3298216405020248,,0.01983683016507829,0.10896452806075564,0.15670441486125117,112.26522999472293,112.26522999472293,,-0.39671826679770283,sled_push,drive,0,,,,,,,drive,drive,69,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,114.49530074749032,0.000618245252053562,,0,0.035634886870171106,0.21194864674209485
83,2767,1,0.736689024604857,106.3447751886853,119.62960178827586,93.23143837928646,115.04063254747078,,113.3532429153412,68.75410487091901,0.03298788150780091,-0.002384346291973667,0.5495715417237127,0.2635321831609714,0.6496926023069775,,0.19869490308984067,,0.14586870190407533,106.3447751886853,93.23143837928646,115.04063254747078,0.3683407932510774,0.6846854857362673,0.15872357307086535,,-0.3163446924851899,,0.018981170574646693,0.09546234143845146,0.1383725089105834,113.3532429153412,113.3532429153412,,-0.39062600937016545,sled_push,drive,0,,,,,,,drive,drive,70,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,112.98718848848058,0.0009183400184542556,,0,0.021300358567926503,0.21245895129080994
84,2800,1,0.7388663650490344,106.01028170844984,126.15755129386396,94.19619382994094,118.52228138271481,,111.85339685309515,68.5841714504814,0.03785955487964662,-0.0002110123992775821,0.5530147690681986,0.26140849433006264,0.6493305086976019,,0.1952098457764437,,0.1324616138404918,106.01028170844984,94.19619382994094,118.52228138271481,0.3669541067434798,0.6730344432367645,0.1558628819166455,,-0.30608033649328475,,0.016076953861516804,0.1015036230478841,0.12566187734393394,111.85339685309515,111.85339685309515,,-0.3872657869638159,sled_push,drive,0,SHORT_STEPS,步幅过小，尝试稳定连续地蹬地,,,,,drive,drive,71,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,116.08391650115689,0.0034432273444858774,,0,0.013407088063583539,0.664158285495186
85,2833,1,0.7483046785928309,116.8204668688194,121.64706418531429,103.53134924219259,113.51887315379018,,110.74937841480359,68.41614302191773,0.04175626798410158,0.0034371087193399577,0.5592080646160321,0.2592366925503547,0.6466481528697524,,0.19617483316544437,,0.058850166348768274,116.8204668688194,103.53134924219259,113.51887315379018,0.3648448252791103,0.6598431300429346,0.15362855982159912,,-0.2949983047638243,,0.007344073732334758,0.03436118211163037,0.056154451781760706,110.74937841480359,110.74937841480359,,-0.3882315189905748,sled_push,drive,1,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,step,drive,1,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,119.23376552706685,0.006193295547833544,,1,0.07361144749172352,0.6658385697808227
86,2867,1,0.7558034178800881,125.75554123338698,121.34272679741042,110.42736294013757,113.14424210251929,,109.60891708381192,68.35628595047258,0.04482432004385685,0.007324589294870278,0.5655919765102237,0.25718931277634727,0.6466241725152132,,0.1977601333500935,,0.014448818979262812,121.34272679741042,110.42736294013757,113.14424210251929,0.3625420689571197,0.6497050945859105,0.15183655659557488,,-0.2871630256287908,,0.000545436339489136,0.004278922576031855,0.01436338957120545,109.60891708381192,109.60891708381192,,-0.38971578033714505,sled_push,drive,1,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,step,drive,2,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,123.54913401539869,0.0063839118941916295,,1,0.04440134736950546,0.6664371404952742
87,2900,1,0.7575317271985114,135.53389806617392,122.08998804739122,116.743504875035,112.3896134696479,,109.63345641593816,68.3823513605869,0.047299546562074274,0.011119946663719587,0.5710068090853077,0.2552494266217466,0.6491970427439551,,0.2006211329451705,,0.032764412153466496,122.08998804739122,112.3896134696479,116.743504875035,0.3600617046297388,0.6407725123708546,0.15043714861375435,,-0.28071080774111584,,0.007243594037136051,0.04243871380681832,0.027083160438205814,109.63345641593816,109.63345641593816,,-0.3921558890119776,sled_push,step,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,step,step,3,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,128.81194305678258,0.0054148325750839055,,1,0.018315593174203684,0.6661764863941311
88,2933,1,0.7716636573895812,143.28705493670074,124.87953915138799,122.67553193550641,113.43126871514585,,110.61175132177482,68.33060298186356,0.049890312300795304,0.016067837779115024,0.5779363345565541,0.2528787627303796,0.650979924450754,,0.1917473725590921,,0.06532972377302838,124.87953915138799,113.43126871514585,122.67553193550641,0.3567855039389904,0.6303512359447329,0.14897202152176886,,-0.27356573200574247,,0.013528968900448154,0.07091794188435875,0.05810884620813279,110.61175132177482,110.61175132177482,,-0.38264961771547346,sled_push,step,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,step,step,4,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,134.08329704404437,0.006929525471246478,,1,0.03256531161956189,0.6666939701813643
89,2967,1,0.7756602121517062,150.00322787217357,125.41662034820891,127.33457006103164,112.10384726838741,,112.15864509240043,68.402382080848,0.05258041361597284,0.02083109818822649,0.5833333366555074,0.2508231117130743,0.6519060877184164,,0.19387251658233828,,0.09930030982119399,125.41662034820891,112.10384726838741,127.33457006103164,0.3537253704546317,0.6232151221121082,0.14792085297151683,,-0.26948975165747646,,0.01788235399898112,0.10209053129398213,0.09172969306547077,112.15864509240043,112.15864509240043,,-0.38380237635157993,sled_push,step,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,step,step,5,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,137.70992411019125,0.005397002098953219,,1,0.03397058604816561,0.66597617919152
90,3000,1,0.7787937805987895,153.01373366688216,130.13157369776425,126.14888314942085,115.71717738281554,,113.04063878478031,68.47724562217985,0.05566829612295785,0.025077753689445776,0.5878950507129839,0.24881670984061477,0.6496697054718948,,0.19952171883519276,,0.08590093550238063,130.13157369776425,115.71717738281554,126.14888314942085,0.3506511732497811,0.6137517670147996,0.14698224643144847,,-0.2631005937650185,,0.020035270878938447,0.09423717985535121,0.07724184333137935,113.04063878478031,113.04063878478031,,-0.3878953744367694,sled_push,step,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,step,step,6,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,141.57265368232322,0.004561714057476518,,1,0.013399374318813356,0.6652275437782016
91,3033,1,0.773325520567596,153.29016917862575,134.97228740657903,123.42664981624189,121.01516067061308,,113.58455750630716,68.76129007623159,0.05378171366765976,0.028139024097873735,0.5915946686574626,0.24815777233447894,0.6468101340489901,,0.20461179206535454,,0.05773765671738904,134.97228740657903,121.01516067061308,123.42664981624189,0.3482466391598276,0.6090413837837428,0.14806890550913024,,-0.2607947446239152,,0.02081914789523195,0.0712492391905125,0.048615994675952685,113.58455750630716,113.58455750630716,,-0.39196818093115887,sled_push,step,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,step,1,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,144.13122829260237,0.003699617944478706,,1,0.028163278784991592,0.4623870992376841
92,3067,1,0.7778358524665236,154.2897786085043,140.60236200813543,122.04192977961422,125.72876198000017,,114.63952492147747,68.79060217587916,0.0580876859384413,0.031155861957475977,0.5955768586192617,0.24652809875624485,0.6452737658033008,,0.21059133575393046,,0.040858378864298044,140.60236200813543,122.04192977961422,125.72876198000017,0.3458521501738599,0.6026097161247166,0.14720404733862974,,-0.2567575659508567,,0.02120916088396078,0.054311128322422714,0.03217259486869981,114.63952492147747,114.63952492147747,,-0.395773526598678,sled_push,step,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,step,2,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,147.44607030831986,0.00398218996179911,,1,0.016879277853091,0.6620939782412085
93,3100,1,0.7824853803031147,158.49411495300663,139.40324519203568,124.46166135381014,122.9380510457002,,115.23441978160233,68.83523083826186,0.061264952136320244,0.033950029342327194,0.5989161469366003,0.24557386076242174,0.6410889595675351,,0.2146324906611299,,0.07047105087754414,139.40324519203568,122.9380510457002,124.46166135381014,0.34441771862099013,0.597589183956711,0.1467300029038533,,-0.2531714653357209,,0.02225279456780562,0.08119954291623704,0.0643575385867741,115.23441978160233,115.23441978160233,,-0.3986627449812703,sled_push,drive,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,3,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,148.94868007252114,0.003339288317338651,,1,0.0296126720132461,0.4616476916173814
94,3133,1,0.7885510651394725,162.0608835886591,138.70661937833708,127.87542032353696,121.01025972738871,,116.18346569124803,68.85214553412324,0.06390838540294787,0.03570434048538924,0.6022243301777783,0.24469451178120347,0.6377595839117292,,0.2182576103717212,,0.09942125591863854,138.70661937833708,121.01025972738871,127.87542032353696,0.34308073742332695,0.5923111638383978,0.14630828613907992,,-0.24923042641507082,,0.0241682517694926,0.10595643498058174,0.0937741870602688,116.18346569124803,116.18346569124803,,-0.40092803919718895,sled_push,drive,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,4,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,150.3837514834981,0.0033081832411779866,,1,0.0289502050410944,0.46147854465876764
95,3167,1,0.7927174456417561,164.40821221843728,138.35418637150772,130.6695432939333,119.71832824702848,,116.65580725045068,68.98148688453777,0.0640469763500987,0.036738678579336305,0.6053463753396581,0.24448288050073252,0.6331849359088635,,0.2214753825731988,,0.12332892321660506,138.35418637150772,119.71832824702848,130.6695432939333,0.34187679900232154,0.5883319560304857,0.14708896199914356,,-0.24645515702816417,,0.026105937648864597,0.12448339369006499,0.11733599572306211,116.65580725045068,116.65580725045068,,-0.40260907069099555,sled_push,drive,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,5,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,151.3811992949725,0.0031220451618797496,,1,0.02390766729796652,0.4601851311546223
96,3200,1,0.7940835757181048,164.21842355362003,141.6597445912526,131.35162033775617,123.52131873918495,,117.5447429493868,68.95218683751673,0.06629806331383704,0.03794781651808724,0.6090709809997994,0.24370810252212044,0.629257773070288,,0.22437866398121364,,0.1087508132939664,141.6597445912526,123.52131873918495,131.35162033775617,0.3405542884405885,0.5843066041246825,0.14686191660365233,,-0.243752315684094,,0.02618903046608748,0.11213454541194423,0.10337603236535858,117.5447429493868,117.5447429493868,,-0.4038959124202749,sled_push,drive,1,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,6,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,152.93908407243632,0.0037246056601413224,,1,0.014578109922638666,0.46047813162483264
