input,backend,fusion,person_detector,detector_every_n,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\农夫行走.mp4,mediapipe,none,none,5,none,0,one-euro,297,297,1.0,33,53.671033253144934,14.00601145770614,32.55959991365671,14.87828720273193,0.9592313704083445,0.0,0.0,0.0,0.0,0,0.0028941420367293224,1.2737026525914215,False,0.0,0.0,0.0,0,0,0,0,0,mediapipe:9801
