input,backend,fusion,person_detector,detector_every_n,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\波比跳远.mp4,mediapipe,none,none,5,none,0,one-euro,501,497,0.9920159680638723,33,47.875475543707374,13.45684133124298,14.954099897295237,14.223575646879372,0.8203552480401387,0.007984031936127744,0.007984031936127744,0.18662674650698602,0.12375249500998003,4,0.0084967636843203,3.1048735885805185,False,0.0,0.0,0.0,0,0,0,0,0,mediapipe:16401
