input,backend,fusion,person_detector,detector_every_n,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\滑雪机.mp4,mediapipe,yolo-roi-mediapipe,yolo,5,none,0,one-euro,103,103,1.0,33,41.77966307362614,14.905000001517603,18.102659797295928,57.98670095255942,0.7805254422796758,0.0,0.0,0.0,0.0,0,0.012956879071520792,2.5503582397093534,True,1.0,10.89010015130043,205.97262383394298,82,0,0,0,0,mediapipe:3399
