input,backend,fusion,person_detector,detector_every_n,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\波比跳远.mp4,mediapipe,yolo-roi-mediapipe,yolo,5,none,0,one-euro,501,492,0.9820359281437125,33,42.0965963713912,13.658872461634244,19.08220024779439,26.654414774965264,0.7706757630450704,0.02594810379241517,0.036926147704590816,0.2125748502994012,0.17864271457085829,9,0.009281312855824638,4.038070799650497,True,0.9441117764471058,21.38799987733364,50.16649563862174,401,0,28,0,0,mediapipe:16236
