frame_index,timestamp_ms,landmark_name,image_x,image_y,image_z,world_x,world_y,world_z,smoothed_x,smoothed_y,smoothed_z,visibility,presence
1628,3570302593,left_hand_middle_finger_mcp,0.75555384,0.72442323,0.0067120786,0.0044265017,-0.00019540987,0.0004029712,0.75599148,0.72370919,0.0065252316,1,1
1628,3570302593,left_hand_middle_finger_pip,0.74336576,0.79136986,0.0089133233,-0.0054475572,0.034407679,-0.0058980379,0.74362469,0.78970595,0.008140322,1,1
1628,3570302593,left_hand_middle_finger_dip,0.71727931,0.80409658,0.0059514968,-0.02628311,0.043662988,-0.0067723375,0.71775313,0.80272877,0.0044651629,1,1
1628,3570302593,left_hand_middle_finger_tip,0.69703943,0.80261064,0.0041841045,-0.03900443,0.040858679,-0.0064817318,0.69739407,0.80138497,0.0024346763,1,1
1628,3570302593,left_hand_ring_finger_mcp,0.74670488,0.71924752,0.02465423,-0.0008102979,0.0014688149,0.0089195613,0.74713695,0.71855225,0.02318942,1,1
1628,3570302593,left_hand_ring_finger_pip,0.73286217,0.77344447,0.02644732,-0.014341531,0.026735526,0.0064912522,0.73300454,0.7719338,0.024912376,1,1
1628,3570302593,left_hand_ring_finger_dip,0.71175462,0.78576285,0.018736256,-0.031173404,0.033190608,0.0023118893,0.71157727,0.78361214,0.017023104,1,1
1628,3570302593,left_hand_ring_finger_tip,0.69440585,0.78421789,0.013237506,-0.045779739,0.028862767,-0.0012370124,0.69419767,0.78199597,0.011696359,1,1
1628,3570302593,left_hand_pinky_mcp,0.7346462,0.71336067,0.040416971,-0.011468132,-0.0069469623,0.023000108,0.73500924,0.71268103,0.037804986,1,1
1628,3570302593,left_hand_pinky_pip,0.72488588,0.7521705,0.040593326,-0.016474161,0.01104441,0.021623721,0.72510212,0.75132352,0.03826992,1,1
1628,3570302593,left_hand_pinky_dip,0.70865977,0.76341164,0.03493236,-0.029961193,0.017180631,0.015486762,0.70877232,0.76122129,0.032819329,1,1
1628,3570302593,left_hand_pinky_tip,0.69404572,0.76279193,0.031439852,-0.041456521,0.01798906,0.011324295,0.69404156,0.75996433,0.02978112,1,1
1629,3570302656,left_shoulder,,,,,,,,,,0,0
1629,3570302656,right_shoulder,,,,,,,,,,0,0
1629,3570302656,left_elbow,,,,,,,,,,0,0
1629,3570302656,right_elbow,,,,,,,,,,0,0
1629,3570302656,left_wrist,,,,,,,,,,0,0
1629,3570302656,right_wrist,,,,,,,,,,0,0
1629,3570302656,left_pinky,,,,,,,,,,0,0
1629,3570302656,right_pinky,,,,,,,,,,0,0
1629,3570302656,left_index,,,,,,,,,,0,0
1629,3570302656,right_index,,,,,,,,,,0,0
1629,3570302656,left_thumb,,,,,,,,,,0,0
1629,3570302656,right_thumb,,,,,,,,,,0,0
1629,3570302656,left_hip,,,,,,,,,,0,0
1629,3570302656,right_hip,,,,,,,,,,0,0
1629,3570302656,left_knee,,,,,,,,,,0,0
1629,3570302656,right_knee,,,,,,,,,,0,0
1629,3570302656,left_ankle,,,,,,,,,,0,0
1629,3570302656,right_ankle,,,,,,,,,,0,0
1629,3570302656,left_heel,,,,,,,,,,0,0
1629,3570302656,right_heel,,,,,,,,,,0,0
1629,3570302656,left_foot_index,,,,,,,,,,0,0
1629,3570302656,right_foot_index,,,,,,,,,,0,0
1629,3570302656,left_hand_thumb_cmc,0.6977694,0.64701343,-0.02862159,-0.034602553,-0.05210223,-0.00023507987,0.69873814,0.64678446,-0.028298242,1,1
1629,3570302656,left_hand_thumb_mcp,0.70790565,0.70513409,-0.031483874,-0.036303464,-0.019658314,-0.0083227204,0.70874014,0.70558478,-0.03081498,1,1
1629,3570302656,left_hand_thumb_ip,0.71554464,0.75350058,-0.027044546,-0.029438267,0.012767291,-0.023764422,0.71589481,0.75376157,-0.026181432,1,1
1629,3570302656,left_hand_thumb_tip,0.71735126,0.78922296,-0.019115269,-0.027315004,0.027902175,-0.028115207,0.7172677,0.78866332,-0.01815891,1,1
1629,3570302656,left_hand_index_finger_mcp,0.75509161,0.72803575,-0.015062322,0.0023553409,-0.0032924239,-0.01551255,0.7557408,0.72734084,-0.013565133,1,1
1629,3570302656,left_hand_index_finger_pip,0.74652743,0.7985571,-0.016327556,-0.0068281153,0.023625519,-0.020929094,0.74616366,0.79787294,-0.015032949,1,1
1629,3570302656,left_hand_index_finger_dip,0.72109622,0.81480658,-0.017035464,-0.024705492,0.040353633,-0.018133804,0.72096159,0.81456187,-0.016317879,1,1
1629,3570302656,left_hand_index_finger_tip,0.70180255,0.81378531,-0.015665,-0.039290056,0.043339364,-0.010188362,0.70158056,0.81391187,-0.015471015,1,1
1629,3570302656,left_hand_middle_finger_mcp,0.75589675,0.72616625,0.0042386358,0.0047492301,0.0001318471,0.00020396628,0.75595119,0.72475411,0.0055528076,1,1
1629,3570302656,left_hand_middle_finger_pip,0.74466848,0.79204398,0.0059087719,-0.004301657,0.032108437,-0.0070960755,0.74406862,0.79070032,0.0071912362,1,1
1629,3570302656,left_hand_middle_finger_dip,0.71849412,0.80414671,0.0032794054,-0.024352955,0.04125436,-0.0071406071,0.71806742,0.80333018,0.0039622314,1,1
1629,3570302656,left_hand_middle_finger_tip,0.69849652,0.80212849,0.0016544517,-0.03799706,0.039853077,-0.0052471412,0.69786126,0.80170005,0.0021040385,1,1
1629,3570302656,left_hand_ring_finger_mcp,0.74784207,0.72179115,0.021376248,-0.0005701331,0.0017595473,0.0091305841,0.74743707,0.71993078,0.022417701,1,1
1629,3570302656,left_hand_ring_finger_pip,0.73467237,0.77557003,0.022605419,-0.012414179,0.024874013,0.0063531818,0.73371556,0.77348397,0.023928894,1,1
1629,3570302656,left_hand_ring_finger_dip,0.71347088,0.78734118,0.01551709,-0.029016798,0.031810794,0.0040179403,0.71238427,0.78520134,0.016381288,1,1
1629,3570302656,left_hand_ring_finger_tip,0.69612819,0.78501844,0.010443918,-0.04369266,0.028632484,0.00069688156,0.69501937,0.78328245,0.011163276,1,1
1629,3570302656,left_hand_pinky_mcp,0.73583806,0.71658385,0.036462698,-0.010451064,-0.0059926752,0.024008725,0.73536229,0.71434353,0.037233205,1,1
1629,3570302656,left_hand_pinky_pip,0.72631192,0.75557828,0.035990745,-0.01549399,0.010143083,0.022807665,0.72561823,0.75313863,0.037297608,1,1
1629,3570302656,left_hand_pinky_dip,0.71029037,0.76625448,0.030556526,-0.028631857,0.016505457,0.018259838,0.70942087,0.76337159,0.031852605,1,1
1629,3570302656,left_hand_pinky_tip,0.69575226,0.76525521,0.027323186,-0.039041985,0.018540666,0.014626669,0.69516672,0.76344425,0.028164488,1,1
1630,3570302718,left_shoulder,,,,,,,,,,0,0
1630,3570302718,right_shoulder,,,,,,,,,,0,0
1630,3570302718,left_elbow,,,,,,,,,,0,0
1630,3570302718,right_elbow,,,,,,,,,,0,0
1630,3570302718,left_wrist,,,,,,,,,,0,0
1630,3570302718,right_wrist,,,,,,,,,,0,0
1630,3570302718,left_pinky,,,,,,,,,,0,0
1630,3570302718,right_pinky,,,,,,,,,,0,0
1630,3570302718,left_index,,,,,,,,,,0,0
1630,3570302718,right_index,,,,,,,,,,0,0
1630,3570302718,left_thumb,,,,,,,,,,0,0
1630,3570302718,right_thumb,,,,,,,,,,0,0
1630,3570302718,left_hip,,,,,,,,,,0,0
1630,3570302718,right_hip,,,,,,,,,,0,0
1630,3570302718,left_knee,,,,,,,,,,0,0
1630,3570302718,right_knee,,,,,,,,,,0,0
1630,3570302718,left_ankle,,,,,,,,,,0,0
1630,3570302718,right_ankle,,,,,,,,,,0,0
1630,3570302718,left_heel,,,,,,,,,,0,0
1630,3570302718,right_heel,,,,,,,,,,0,0
1630,3570302718,left_foot_index,,,,,,,,,,0,0
1630,3570302718,right_foot_index,,,,,,,,,,0,0
1630,3570302718,left_hand_thumb_cmc,0.69727737,0.64887583,-0.027720906,-0.034639921,-0.049080636,0.00021912401,0.69811776,0.64767265,-0.028053051,1,1
1630,3570302718,left_hand_thumb_mcp,0.70747727,0.70844072,-0.02988008,-0.035570469,-0.015301892,-0.0080656596,0.70820312,0.70679922,-0.030417429,1,1
1630,3570302718,left_hand_thumb_ip,0.71548289,0.75719142,-0.025126649,-0.028990887,0.017606229,-0.02262358,0.71571953,0.75522107,-0.025732591,1,1
1630,3570302718,left_hand_thumb_tip,0.71732199,0.79174012,-0.017040635,-0.026575524,0.032761253,-0.026320567,0.71729079,0.78997172,-0.017683368,1,1
1630,3570302718,left_hand_index_finger_mcp,0.75503147,0.72665912,-0.012244244,0.002505139,-0.0017046484,-0.014577141,0.75544013,0.72705187,-0.013005233,1,1
1630,3570302718,left_hand_index_finger_pip,0.7460888,0.79805011,-0.013244737,-0.0065262429,0.025443519,-0.01891787,0.74613192,0.79794806,-0.014274732,1,1
1630,3570302718,left_hand_index_finger_dip,0.72112548,0.81525403,-0.014469256,-0.024953397,0.042875148,-0.015540648,0.72103111,0.81485546,-0.015533765,1,1
1630,3570302718,left_hand_index_finger_tip,0.701756,0.81561744,-0.013467463,-0.039217442,0.047569416,-0.0071069789,0.70165507,0.81463624,-0.014620083,1,1
1630,3570302718,left_hand_middle_finger_mcp,0.75608683,0.72264171,0.0067846021,0.0045174561,-0.00035305705,0.00031810266,0.75600878,0.72385728,0.0060757709,1,1
1630,3570302718,left_hand_middle_finger_pip,0.74470013,0.78900278,0.0090366155,-0.0045525432,0.032949042,-0.0056519643,0.74433681,0.78997943,0.0079749109,1,1
1630,3570302718,left_hand_middle_finger_dip,0.71896577,0.80318713,0.0060154935,-0.02417149,0.044066597,-0.0043201288,0.71844866,0.80326947,0.004833602,1,1
1630,3570302718,left_hand_middle_finger_tip,0.6982944,0.80381656,0.0040408708,-0.038346,0.043708198,-0.0028843384,0.69804532,0.80259943,0.0029270634,1,1
1630,3570302718,left_hand_ring_finger_mcp,0.74797106,0.71712857,0.023618573,-0.00099350361,0.00088604225,0.0084852334,0.74766406,0.71873958,0.022928187,1,1
1630,3570302718,left_hand_ring_finger_pip,0.73467708,0.77066505,0.025757136,-0.012756717,0.02540829,0.0068855924,0.73412462,0.77228471,0.024706685,1,1
1630,3570302718,left_hand_ring_finger_dip,0.71360368,0.78467196,0.018409776,-0.028692156,0.033847481,0.0055952976,0.71290195,0.7849766,0.01724245,1,1
1630,3570302718,left_hand_ring_finger_tip,0.69572544,0.78531849,0.012924564,-0.043612853,0.032046475,0.0022860991,0.69531933,0.78414743,0.011911531,1,1
1630,3570302718,left_hand_pinky_mcp,0.73612607,0.71163756,0.038420703,-0.010418283,-0.0070885192,0.022648532,0.73568694,0.71319333,0.037737963,1,1
1630,3570302718,left_hand_pinky_pip,0.72653848,0.75077611,0.03913258,-0.014920426,0.010532144,0.022312935,0.72600945,0.75213427,0.0380777,1,1
1630,3570302718,left_hand_pinky_dip,0.71009976,0.76245147,0.034252159,-0.028860837,0.017533325,0.019004581,0.70970921,0.76298079,0.032871766,1,1
1630,3570302718,left_hand_pinky_tip,0.69445401,0.76276958,0.031227797,-0.039727397,0.020059932,0.015639184,0.69486368,0.76315738,0.029467,1,1
1631,3570302781,left_shoulder,,,,,,,,,,0,0
1631,3570302781,right_shoulder,,,,,,,,,,0,0
1631,3570302781,left_elbow,,,,,,,,,,0,0
1631,3570302781,right_elbow,,,,,,,,,,0,0
1631,3570302781,left_wrist,,,,,,,,,,0,0
1631,3570302781,right_wrist,,,,,,,,,,0,0
1631,3570302781,left_pinky,,,,,,,,,,0,0
1631,3570302781,right_pinky,,,,,,,,,,0,0
1631,3570302781,left_index,,,,,,,,,,0,0
1631,3570302781,right_index,,,,,,,,,,0,0
1631,3570302781,left_thumb,,,,,,,,,,0,0
1631,3570302781,right_thumb,,,,,,,,,,0,0
1631,3570302781,left_hip,,,,,,,,,,0,0
1631,3570302781,right_hip,,,,,,,,,,0,0
1631,3570302781,left_knee,,,,,,,,,,0,0
1631,3570302781,right_knee,,,,,,,,,,0,0
1631,3570302781,left_ankle,,,,,,,,,,0,0
1631,3570302781,right_ankle,,,,,,,,,,0,0
1631,3570302781,left_heel,,,,,,,,,,0,0
1631,3570302781,right_heel,,,,,,,,,,0,0
1631,3570302781,left_foot_index,,,,,,,,,,0,0
1631,3570302781,right_foot_index,,,,,,,,,,0,0
1631,3570302781,left_hand_thumb_cmc,0.69681191,0.64758956,-0.029886357,-0.034769628,-0.051208451,-0.0011967382,0.69756361,0.64763739,-0.028831031,1,1
1631,3570302781,left_hand_thumb_mcp,0.70712227,0.70699328,-0.03336646,-0.03642768,-0.017532036,-0.010192784,0.70774365,0.70688172,-0.031671054,1,1
1631,3570302781,left_hand_thumb_ip,0.7143333,0.75577521,-0.029535139,-0.029599467,0.015366115,-0.026541665,0.71512917,0.75545706,-0.027351989,1,1
1631,3570302781,left_hand_thumb_tip,0.71611547,0.79199332,-0.022367576,-0.028077938,0.03087917,-0.030901868,0.71678914,0.79083458,-0.019682688,1,1
1631,3570302781,left_hand_index_finger_mcp,0.75475383,0.72834796,-0.014643247,0.002954558,-0.0025912756,-0.015459824,0.75514892,0.72760182,-0.013700267,1,1
1631,3570302781,left_hand_index_finger_pip,0.744968,0.79868543,-0.017010951,-0.0068942998,0.024883814,-0.021025809,0.74563722,0.79826146,-0.015437704,1,1
1631,3570302781,left_hand_index_finger_dip,0.72041428,0.81626797,-0.019308485,-0.024637599,0.041371122,-0.017870517,0.72076842,0.815457,-0.017141287,1,1
1631,3570302781,left_hand_index_finger_tip,0.70149302,0.81634837,-0.018865397,-0.038925417,0.045214452,-0.011195487,0.701586,0.81536609,-0.016429778,1,1
1631,3570302781,left_hand_middle_finger_mcp,0.75526422,0.72534484,0.0048822723,0.0042725876,-2.3272471e-05,-0.00014629916,0.75569294,0.72448829,0.0055695009,1,1
1631,3570302781,left_hand_middle_finger_pip,0.74320704,0.79084688,0.0060217017,-0.0045302361,0.032087784,-0.0058446261,0.74385722,0.79034766,0.0071457828,1,1
1631,3570302781,left_hand_middle_finger_dip,0.71774709,0.80462998,0.0024243409,-0.024667457,0.042232491,-0.0064429832,0.7181506,0.80384749,0.0038100129,1,1
1631,3570302781,left_hand_middle_finger_tip,0.69747913,0.80402523,0.000248664,-0.038088158,0.040225774,-0.0061007086,0.69780466,0.80320546,0.0017886159,1,1
1631,3570302781,left_hand_ring_finger_mcp,0.74655443,0.72039956,0.021964055,-0.00068329799,0.0012210815,0.0094634639,0.74719321,0.71944396,0.022519076,1,1
1631,3570302781,left_hand_ring_finger_pip,0.7326659,0.77374959,0.023054894,-0.013264256,0.025106432,0.0071823401,0.73350512,0.77290682,0.024005195,1,1
1631,3570302781,left_hand_ring_finger_dip,0.71195513,0.78706402,0.015564371,-0.029467447,0.032016773,0.0030427906,0.7124997,0.78586343,0.016529527,1,1
1631,3570302781,left_hand_ring_finger_tip,0.69473898,0.78698266,0.01020176,-0.044182103,0.029419608,-0.00074777426,0.69507252,0.78535318,0.011184409,1,1
1631,3570302781,left_hand_pinky_mcp,0.73430455,0.71477616,0.036828149,-0.010869682,-0.0068439273,0.023838909,0.73510027,0.71386507,0.037351847,1,1
1631,3570302781,left_hand_pinky_pip,0.7237184,0.75333238,0.036695663,-0.015931439,0.0099717639,0.02357599,0.72503594,0.75264337,0.037490445,1,1
1631,3570302781,left_hand_pinky_dip,0.70749766,0.76467532,0.031574607,-0.029909179,0.01593386,0.018116251,0.70876922,0.76370103,0.032320426,1,1
1631,3570302781,left_hand_pinky_tip,0.69257039,0.76464319,0.02854798,-0.041337583,0.01815444,0.013739788,0.69388931,0.76378867,0.029076527,1,1
1632,3570302843,left_shoulder,,,,,,,,,,0,0
1632,3570302843,right_shoulder,,,,,,,,,,0,0
1632,3570302843,left_elbow,,,,,,,,,,0,0
1632,3570302843,right_elbow,,,,,,,,,,0,0
1632,3570302843,left_wrist,,,,,,,,,,0,0
1632,3570302843,right_wrist,,,,,,,,,,0,0
1632,3570302843,left_pinky,,,,,,,,,,0,0
1632,3570302843,right_pinky,,,,,,,,,,0,0
1632,3570302843,left_index,,,,,,,,,,0,0
1632,3570302843,right_index,,,,,,,,,,0,0
1632,3570302843,left_thumb,,,,,,,,,,0,0
1632,3570302843,right_thumb,,,,,,,,,,0,0
1632,3570302843,left_hip,,,,,,,,,,0,0
1632,3570302843,right_hip,,,,,,,,,,0,0
1632,3570302843,left_knee,,,,,,,,,,0,0
1632,3570302843,right_knee,,,,,,,,,,0,0
1632,3570302843,left_ankle,,,,,,,,,,0,0
1632,3570302843,right_ankle,,,,,,,,,,0,0
1632,3570302843,left_heel,,,,,,,,,,0,0
1632,3570302843,right_heel,,,,,,,,,,0,0
1632,3570302843,left_foot_index,,,,,,,,,,0,0
1632,3570302843,right_foot_index,,,,,,,,,,0,0
1632,3570302843,left_hand_thumb_cmc,0.69727916,0.64552069,-0.029440805,-0.033903718,-0.05251915,-0.0021410182,0.6974429,0.64673914,-0.029089797,1,1
1632,3570302843,left_hand_thumb_mcp,0.70715326,0.70543385,-0.032954164,-0.036091186,-0.018567197,-0.011660623,0.70749321,0.70626754,-0.032215345,1,1
1632,3570302843,left_hand_thumb_ip,0.71433097,0.75473005,-0.029159643,-0.029018272,0.014452742,-0.027659874,0.71479052,0.75514861,-0.028118915,1,1
1632,3570302843,left_hand_thumb_tip,0.71519887,0.79213578,-0.021956272,-0.028264703,0.030427504,-0.030197693,0.71611316,0.79138768,-0.020649121,1,1
1632,3570302843,left_hand_index_finger_mcp,0.75525165,0.72835821,-0.01442928,0.003049094,-0.0032559701,-0.016577214,0.75519241,0.72792206,-0.01400892,1,1
1632,3570302843,left_hand_index_finger_pip,0.74485731,0.79906714,-0.016616056,-0.0067463582,0.024500767,-0.021730265,0.74530664,0.79860296,-0.015937165,1,1
1632,3570302843,left_hand_index_finger_dip,0.72023046,0.81544518,-0.018779514,-0.024543308,0.040795848,-0.018632742,0.72054035,0.81545199,-0.017835808,1,1
1632,3570302843,left_hand_index_finger_tip,0.70156831,0.81383622,-0.018304801,-0.038008928,0.044020928,-0.011402201,0.70157849,0.81471661,-0.017225781,1,1
1632,3570302843,left_hand_middle_finger_mcp,0.75565332,0.72607023,0.0049857008,0.0043558199,2.4559326e-05,-0.00038740557,0.75567615,0.72515889,0.0053220195,1,1
1632,3570302843,left_hand_middle_finger_pip,0.7435919,0.79223871,0.0056234165,-0.0042850608,0.032994557,-0.0061841868,0.74374458,0.7911505,0.0064994648,1,1
1632,3570302843,left_hand_middle_finger_dip,0.71759456,0.8053844,0.0016518673,-0.02402718,0.04296618,-0.0060981591,0.71791441,0.80450032,0.0028932962,1,1
1632,3570302843,left_hand_middle_finger_tip,0.69729918,0.80397946,-0.00065312948,-0.037820738,0.041269634,-0.0046476815,0.69758999,0.80353417,0.00075163163,1,1
1632,3570302843,left_hand_ring_finger_mcp,0.74685687,0.72136021,0.02212036,-0.00071966712,0.001764901,0.0099910945,0.74705055,0.72025676,0.022349955,1,1
1632,3570302843,left_hand_ring_finger_pip,0.73386586,0.77598554,0.022874147,-0.012491388,0.026579341,0.0079410747,0.73365853,0.7742161,0.023524197,1,1
1632,3570302843,left_hand_ring_finger_dip,0.71267408,0.78950912,0.015354224,-0.028587013,0.03418722,0.0043835631,0.71257394,0.78741546,0.016029182,1,1
1632,3570302843,left_hand_ring_finger_tip,0.69530213,0.78922606,0.010089612,-0.043516267,0.032523427,0.00064778514,0.69517031,0.78700256,0.010718156,1,1
1632,3570302843,left_hand_pinky_mcp,0.73424488,0.71585137,0.037164513,-0.011278721,-0.0059271976,0.025180014,0.73473731,0.7147079,0.037272357,1,1
1632,3570302843,left_hand_pinky_pip,0.72463036,0.75635844,0.03692124,-0.015497039,0.011593443,0.025049914,0.7248633,0.75422477,0.037248152,1,1
1632,3570302843,left_hand_pinky_dip,0.7084074,0.76847088,0.031839706,-0.02878491,0.01866078,0.020269377,0.70861489,0.76573552,0.032115383,1,1
1632,3570302843,left_hand_pinky_tip,0.6935156,0.76909995,0.028868893,-0.040100496,0.021756053,0.016545787,0.69372975,0.76605642,0.028987874,1,1
1633,3570302906,left_shoulder,,,,,,,,,,0,0
1633,3570302906,right_shoulder,,,,,,,,,,0,0
1633,3570302906,left_elbow,,,,,,,,,,0,0
1633,3570302906,right_elbow,,,,,,,,,,0,0
1633,3570302906,left_wrist,,,,,,,,,,0,0
1633,3570302906,right_wrist,,,,,,,,,,0,0
1633,3570302906,left_pinky,,,,,,,,,,0,0
1633,3570302906,right_pinky,,,,,,,,,,0,0
1633,3570302906,left_index,,,,,,,,,,0,0
1633,3570302906,right_index,,,,,,,,,,0,0
1633,3570302906,left_thumb,,,,,,,,,,0,0
1633,3570302906,right_thumb,,,,,,,,,,0,0
1633,3570302906,left_hip,,,,,,,,,,0,0
1633,3570302906,right_hip,,,,,,,,,,0,0
1633,3570302906,left_knee,,,,,,,,,,0,0
1633,3570302906,right_knee,,,,,,,,,,0,0
1633,3570302906,left_ankle,,,,,,,,,,0,0
1633,3570302906,right_ankle,,,,,,,,,,0,0
1633,3570302906,left_heel,,,,,,,,,,0,0
1633,3570302906,right_heel,,,,,,,,,,0,0
1633,3570302906,left_foot_index,,,,,,,,,,0,0
1633,3570302906,right_foot_index,,,,,,,,,,0,0
1633,3570302906,left_hand_thumb_cmc,0.6981228,0.64910579,-0.026539313,-0.033812843,-0.052084591,-0.0027108034,0.69773215,0.64774597,-0.028004754,1,1
1633,3570302906,left_hand_thumb_mcp,0.70787412,0.70816982,-0.028161013,-0.035079416,-0.018069308,-0.010287387,0.70765556,0.70707831,-0.030487349,1,1
1633,3570302906,left_hand_thumb_ip,0.71471375,0.75699109,-0.023245838,-0.028553668,0.015608235,-0.024705619,0.71475776,0.75593498,-0.026039083,1,1
1633,3570302906,left_hand_thumb_tip,0.71448177,0.79220253,-0.014980766,-0.027185325,0.031801067,-0.028126761,0.71541588,0.79173596,-0.018226382,1,1
1633,3570302906,left_hand_index_finger_mcp,0.75466543,0.72870582,-0.0091472371,0.0038063901,-0.0027118344,-0.013137823,0.75496761,0.72825641,-0.011934985,1,1
1633,3570302906,left_hand_index_finger_pip,0.74587417,0.79777336,-0.0098750526,-0.0052539837,0.025487229,-0.01819762,0.74567996,0.79805725,-0.011949489,1,1
1633,3570302906,left_hand_index_finger_dip,0.72166336,0.81555706,-0.011197733,-0.022666527,0.042841479,-0.015595685,0.72127991,0.81552119,-0.013464303,1,1
1633,3570302906,left_hand_index_finger_tip,0.70275688,0.81622136,-0.010450596,-0.037592746,0.046254508,-0.01002962,0.70235498,0.81570815,-0.012761346,1,1
1633,3570302906,left_hand_middle_finger_mcp,0.75390023,0.72696334,0.008900146,0.0045205774,4.5357039e-05,0.0005905166,0.7549194,0.7259278,0.0068467233,1,1
1633,3570302906,left_hand_middle_finger_pip,0.74268866,0.79032081,0.01147218,-0.0045085931,0.032825921,-0.0059328023,0.74329396,0.79079643,0.0086215787,1,1
1633,3570302906,left_hand_middle_finger_dip,0.71787339,0.80365205,0.0081844805,-0.023981437,0.042833127,-0.0062753083,0.7178969,0.80413818,0.0051522257,1,1
1633,3570302906,left_hand_middle_finger_tip,0.69839972,0.80382073,0.005880639,-0.03733401,0.042154178,-0.0058371071,0.69793558,0.80365647,0.0029406531,1,1
1633,3570302906,left_hand_ring_finger_mcp,0.74476761,0.72252882,0.024579305,-0.0012846768,0.0013024663,0.0079372516,0.74607862,0.72122405,0.023299063,1,1
1633,3570302906,left_hand_ring_finger_pip,0.73193324,0.77342254,0.02677884,-0.013164053,0.025836412,0.005318372,0.73292423,0.77387835,0.024909406,1,1
1633,3570302906,left_hand_ring_finger_dip,0.71202874,0.78630543,0.019472398,-0.028783079,0.03269171,0.0015626411,0.71234194,0.78694312,0.017494338,1,1
1633,3570302906,left_hand_ring_finger_tip,0.69524401,0.78621787,0.013962304,-0.043282133,0.030096848,-0.0015905951,0.69520165,0.78666887,0.012097748,1,1
1633,3570302906,left_hand_pinky_mcp,0.73219073,0.71672755,0.038217984,-0.011784885,-0.0069770161,0.019962955,0.73365426,0.71556684,0.037674527,1,1
1633,3570302906,left_hand_pinky_pip,0.72301191,0.75384754,0.038829818,-0.016293252,0.010414041,0.019121727,0.72407732,0.75406462,0.037919623,1,1
1633,3570302906,left_hand_pinky_dip,0.707623,0.76483363,0.033907756,-0.029366218,0.01631261,0.013702258,0.70819399,0.76535281,0.032875972,1,1
1633,3570302906,left_hand_pinky_tip,0.69320452,0.76473105,0.030905172,-0.040698484,0.018425096,0.0099195745,0.6935068,0.76549384,0.029801714,1,1
1634,3570302984,left_shoulder,,,,,,,,,,0,0
1634,3570302984,right_shoulder,,,,,,,,,,0,0
1634,3570302984,left_elbow,,,,,,,,,,0,0
1634,3570302984,right_elbow,,,,,,,,,,0,0
1634,3570302984,left_wrist,,,,,,,,,,0,0
1634,3570302984,right_wrist,,,,,,,,,,0,0
1634,3570302984,left_pinky,,,,,,,,,,0,0
1634,3570302984,right_pinky,,,,,,,,,,0,0
1634,3570302984,left_index,,,,,,,,,,0,0
1634,3570302984,right_index,,,,,,,,,,0,0
1634,3570302984,left_thumb,,,,,,,,,,0,0
1634,3570302984,right_thumb,,,,,,,,,,0,0
1634,3570302984,left_hip,,,,,,,,,,0,0
