input,backend,fusion,person_detector,detector_every_n,backend_device,detector_device,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\投掷药球.mp4,mediapipe,yolo-roi-mediapipe,yolo,5,cpu,0,none,0,one-euro,145,145,1.0,33,19.67011377279626,33.030317219552295,39.05896032229064,60.278587614924746,0.8284558588878301,0.0,0.0,0.0,0.0,0,0.0071721545653990635,3.528311312797807,True,1.0,23.69649987667799,126.99245860607459,116,0,0,0,0,mediapipe:4785
