input,backend,fusion,person_detector,detector_every_n,backend_device,detector_device,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\推雪橇.mp4,yolo-pose,none,none,5,0,auto,none,0,one-euro,247,247,1.0,17,23.30408317082787,44.65550891791097,44.60516022518276,46.629779346226925,0.6840033357179778,0.30364372469635625,0.0,0.0,0.0,0,0.011776819237587955,1.4381090586191803,False,0.0,0.0,0.0,0,0,0,0,0,yolo-pose:4199
