input,backend,fusion,person_detector,detector_every_n,backend_device,detector_device,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\划船机.mp4,mediapipe,yolo-roi-mediapipe,yolo,5,cpu,cpu,none,0,one-euro,512,512,1.0,33,14.040037135526045,32.83693047978886,41.39381493441759,61.56085586826521,0.7332925968699838,0.0,0.0078125,0.1357421875,0.08203125,0,0.015765072371962063,2.9389586123809357,True,0.96875,157.17880008742213,127.2728592428623,409,0,16,0,0,mediapipe:16896
