input,backend,fusion,person_detector,detector_every_n,backend_device,detector_device,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\推雪橇.mp4,mediapipe,yolo-roi-mediapipe,yolo,5,cpu,0,none,0,one-euro,247,246,0.9959514170040485,33,18.813053958145858,39.4342457479703,64.1209600958973,61.870699574952184,0.7786059785378676,0.004048582995951417,0.004048582995951417,0.004048582995951417,0.006072874493927126,1,0.014703332221362742,3.105998896891309,True,0.8947368421052632,24.351700209081173,82.32013603672385,197,0,26,0,0,mediapipe:8118
