input,backend,fusion,person_detector,detector_every_n,backend_device,detector_device,corrector_backend,corrector_every_n,smoothing,total_frames,success_frames,success_rate,num_keypoints,avg_fps,avg_inference_time_ms,p95_inference_time_ms,avg_end_to_end_latency_ms,avg_keypoint_confidence,missing_rate_shoulder,missing_rate_hip,missing_rate_knee,missing_rate_ankle,person_lost_count,keypoint_jitter,angle_jitter,roi_enabled,roi_success_rate,yolo_detection_time_ms,avg_yolo_detection_time_ms,bbox_reuse_count,bbox_lost_count,fallback_to_full_frame_count,corrector_run_count,corrector_used_count,source_model_distribution
HYROX视频\负重箭步蹲.mp4,mediapipe,yolo-roi-mediapipe,yolo,5,cpu,0,none,0,one-euro,133,133,1.0,33,15.194212436382129,45.83629399986195,71.71744033694262,93.77358193838394,0.8769086466787698,0.0,0.0,0.0,0.0,0,0.014969541767263186,3.6907332166056004,True,0.6015037593984962,28.66090042516589,159.78434450786423,106,0,53,0,0,mediapipe:4389
